-0.15,1.64,-1.128,-1.3,-0.63,0.083,0.482,0.278,1.487,-0.762
1.064,-0.555,-1.194,0.543,1.412,-0.389,-1.139,0.494,-0.023,-0.213
1.958,-0.305,-2.368,-1.662,0.386,-0.347,1.517,-0.798,1.966,-0.347
0.087,3.529,-5.468,0.953,-0.757,0.32,1.718,0.825,1.064,-2.271
3.334,0.543,-2.698,0.526,2.352,1.116,-0.516,1.238,-4.725,-1.169
-0.233,1.028,-0.487,0.172,0.559,0.463,-1.127,0.25,-0.589,-0.036
-0.416,2.64,-4.656,-1.025,0.291,0.792,0.926,-0.958,2.717,-0.31
-0.426,0.902,-0.823,0.923,-0.043,-0.427,0.421,-0.482,0.221,-0.265
0.612,1.183,0.682,1.103,0.228,0.668,1.167,0.92,-6.435,-0.128
1.063,-0.348,-0.851,-0.294,0.471,-0.264,2.321,-1.546,-0.358,-0.194
1.209,-1.147,-3.394,0.731,-1.35,0.299,2.338,1.25,0.389,-0.327
-0.03,0.019,0.019,0.456,1.477,1.752,2.377,0.448,-2.054,-4.465
-1.918,-1.983,-1.701,-0.511,0.155,0.392,0.578,-1.855,8.33,-1.488
1.618,-0.134,-1.046,0.37,-0.563,0.186,-0.034,-0.039,0.026,-0.383
4.273,0.978,-3.93,-0.747,0.94,-0.349,-1.723,-0.001,0.859,-0.299
1.858,0.254,-0.361,-0.497,1.117,-1.143,-0.364,-0.109,-0.569,-0.187
1.488,5.427,-6.145,-0.176,0.772,0.042,-1.341,0.079,0.619,-0.765
1.291,-0.353,-1.3,-0.536,1.125,1.049,0.122,-0.021,-0.183,-1.194
-0.358,1.866,-2.323,1.642,0.498,0.59,-0.409,0.307,-0.857,-0.956
0.593,-0.801,-1.364,0.679,1.17,1.34,-1.472,0.836,0.284,-1.264
2.708,-0.148,-3.739,1.81,1.566,0.175,-0.014,0.323,-2.562,-0.119
0.783,-0.156,-0.142,-0.221,-0.589,-0.458,0.816,0.549,0.33,-0.913
2.517,-0.117,-2.901,0.108,-0.738,-0.389,-0.698,0.997,1.256,-0.034
-0.12,1.241,-0.501,0.086,0.182,-1.444,0.514,-0.432,1.253,-0.779
4.629,1.055,-4.96,-0.844,-0.406,-0.684,0.51,-1.092,1.811,-0.019
4.501,1.008,-4.798,-1.042,1.45,1.07,0.087,-0.556,-0.795,-0.925
4.892,1.436,-4.174,-0.299,-0.317,-1.666,1.712,0.481,-1.977,-0.088
0.274,3.613,-4.711,0.212,1.218,-0.815,0.942,-0.9,0.167,-0.001
5.919,1.879,-6.194,-1.198,0.466,-0.262,-0.711,0.073,0.69,-0.661
4.416,0.952,-4.678,0.619,-0.5,0.065,1.382,0.618,0.261,-3.136
-0.832,1.306,-2.442,-0.45,1.225,-1.458,0.045,-0.907,3.717,-0.204
0.145,1.873,-0.783,1.11,-0.318,-0.805,-2.23,1.468,-0.154,-0.304
-1.133,-1.403,-1.616,1.257,-2.528,-1.746,-1.8,-2.943,12.036,-0.125
2.2,-0.067,-2.173,-0.926,0.484,0.286,0.648,-0.945,0.566,-0.073
-0.618,0.245,-0.608,1.294,-1.2,-0.054,0.538,-2.308,3.284,-0.574
0.134,2.096,-1.415,0.543,0.05,0.925,-0.366,0.527,-1.514,-0.978
-0.251,1.899,-1.955,-0.074,-0.152,1.048,0.072,0.119,-0.173,-0.532
0.33,0.152,0.196,-1.204,0.24,0.257,0.668,-0.337,-0.107,-0.195
3.57,0.725,-2.805,-1.366,0.633,0.613,0.082,-0.65,-0.395,-0.407
-0.254,2.067,-2.598,0.539,-1.777,0.96,1.837,-0.181,0.556,-1.149
2.053,-0.615,-3.711,1.751,0.906,-1.376,1.515,-0.37,0.477,-0.631
1.204,3.82,-1.845,1.076,-0.327,0.027,-1.505,-0.838,-1.461,-0.15
5.123,1.166,-6.58,0.827,0.032,0.375,-0.167,0.321,0.026,-1.124
0.729,1.537,0.747,-1.543,2.225,-0.209,1.303,-0.337,0.245,-4.695
1.225,-0.228,-0.741,-0.161,-2.43,1.39,0.67,1.574,1.115,-2.415
0.282,-1.094,-1.587,0.474,0.374,1.903,-0.42,-0.59,1.21,-0.553
-0.017,1.762,-1.174,0.276,0.23,1.035,1.568,0.559,-4.098,-0.141
-0.291,1.101,-1.005,0.397,0.415,0.231,-0.68,-0.363,2.335,-2.141
4.92,1.275,-5.069,0.466,-0.033,0.388,-0.928,-0.205,1.218,-2.032
-0.204,0.72,-0.262,0.38,-0.872,-0.269,0.888,-0.532,0.837,-0.686
0.957,0.731,-2.819,1.789,-0.781,-0.191,-0.575,1.374,-0.115,-0.371
0.1,1.27,-3.429,-0.729,0.45,0.301,1.434,-0.511,1.319,-0.204
2.283,1.471,-2.07,-0.67,1.003,0.111,0.028,1.376,0.363,-3.894
1.777,0.791,-2.646,0.055,0.781,-0.213,-0.182,-0.986,0.69,-0.067
1.105,1.464,-2.636,0.432,1.102,2.264,-0.852,0.288,-0.054,-3.112
0.667,0.555,-2.96,-0.436,0.144,1.295,-0.067,-0.197,1.012,-0.013
1.853,2.28,-1.826,1.841,0.482,-0.549,-1.414,-0.229,-2.03,-0.408
1.787,0.835,-2.64,0.585,-0.146,0.869,-0.689,-0.67,0.298,-0.231
0.934,2.181,-2.53,0.651,-0.389,1.085,0.058,-0.791,-0.805,-0.394
1.571,2.79,-1.626,0.089,-1.562,1.015,-1.928,-0.313,2.971,-3.007
0.436,0.178,-3.055,2.276,-0.723,-0.009,-0.773,0.678,1.078,-0.085
1.74,1.319,-1.89,-2.033,-0.156,0.72,-0.961,-0.983,3.298,-1.054
1.929,1.583,-1.747,-0.563,0.028,1.461,0.858,0.634,-2.207,-1.975
0.91,2.006,-2.713,1.117,0.669,-0.181,0.504,-1.39,0.034,-0.957
1.627,1.534,-1.78,-0.164,0.421,1.603,1.044,-1.403,-1.341,-1.543
1.118,0.231,-3.351,-0.234,2.233,0.558,-1.881,1.487,0.018,-0.179
0.302,0.335,-2.845,1.39,1.253,-0.529,0,0.365,0.593,-0.864
2.624,3.207,-1.231,-0.566,2.77,1.187,1.606,2.608,-12.06,-0.146
2.272,2.275,-1.69,0.123,-0.023,0.214,0.04,0.539,-2.493,-1.257
1.259,1.511,-2.707,0.403,0.043,-1.175,-0.436,0.153,1.509,-0.56
10.581,11.322,7.123,8.062,8.799,8.513,10.095,11.01,-74.527,-0.978
2.151,2.171,-1.687,0.353,0.951,0.298,-0.167,0.379,-4.028,-0.42
0.855,2.228,-2.86,0.218,-2.113,0.269,-0.106,0.208,2.328,-1.028
1.903,0.64,-3.309,-0.316,1.014,1.242,0.22,-0.585,-0.232,-0.576
0.202,0.996,-3.181,1.07,0.796,-1.244,1.203,0.402,0.178,-0.422
1.624,3.305,-2.122,0.51,0.989,1.353,-1.902,-0.563,0.059,-3.254
1.525,0.945,-2.366,-0.212,1.56,0.46,-1.057,0.348,0.343,-1.548
1.116,1.156,-2.635,-1.07,0.277,0.507,1.27,-0.098,1.025,-1.548
0.226,0.953,-3.329,-0.01,-1.372,0.424,-0.922,-0.275,7.241,-2.936
1.535,1.206,-2.26,-0.811,0.053,-0.933,-0.924,0.078,2.161,-0.105
1.905,2.056,-1.942,0.565,0.112,-1.226,-0.624,-0.176,1.05,-1.719
1.138,1.352,-2.339,1.07,-0.645,0.812,-1.695,0.911,0.713,-1.317
2.071,1.269,-2.307,0.435,0.487,0.289,-0.79,0.035,-0.598,-0.891
2.287,2.325,-1.874,-0.673,-0.228,-0.277,0.919,-0.676,-0.109,-1.693
2.116,2.909,-1.531,-0.17,-0.974,1.062,-0.439,0.248,-0.241,-2.979
1.455,1.295,-2.377,-1.8,-1.655,0.288,-0.537,-1.497,4.85,-0.023
0.542,0.876,-2.905,-0.738,-0.266,0.821,-1.324,-1.948,5.44,-0.499
1.93,1.077,-2.652,0.336,-0.045,1.158,-0.081,0.247,0.795,-2.764
2.44,1.591,-2.044,0.289,0.301,-0.682,-1.82,0.82,-0.47,-0.426
0.563,1.6,-2.712,0.296,0.159,0.9,-0.171,-1.032,0.43,-0.033
1.081,1.269,-2.448,0.432,-1.334,-0.398,0.116,1.236,0.249,-0.204
1.06,1.071,-2.537,0.675,1.033,-0.656,-0.175,0.563,-0.745,-0.287
1.76,1.941,-2.009,0.462,-0.48,-0.454,-0.399,-0.034,0.007,-0.794
2.393,2.173,-1.481,-1.283,-1.535,0.321,0.643,-0.437,-0.736,-0.058
1.695,1.197,-2.272,0.577,0.712,-1.818,-0.188,1.388,-0.019,-1.27
0.786,2.125,-2.724,-0.262,0.754,0.506,-0.205,0.596,-1.128,-0.449
0.828,0.835,-2.727,-0.68,0,0.855,-0.377,-0.131,3.563,-2.166
1.953,1.983,-1.803,0.307,-0.432,0.688,1.743,2.431,-6.323,-0.547
1.708,0.848,-2.513,1.942,-0.048,-1.249,0.927,0.78,-0.282,-2.114
1.993,2.185,-1.17,-0.584,-0.86,-0.103,0.248,0.568,-1.585,-0.691
2.065,1.536,-1.663,0.666,0.712,0.306,0.16,0.383,-3.94,-0.226
0.85,1.007,-2.479,0.089,-0.509,0.13,0.233,1.732,1.583,-2.637
1.664,1.741,-2.237,-0.787,-0.443,0.178,-0.152,0.171,0.647,-0.784
2.404,1.298,-2.397,0.544,0.416,-0.654,-2.713,0.312,0.961,-0.171
0.719,0.346,-3.23,0.182,0.1,-0.743,0.648,1.103,1.169,-0.293
2.024,1.25,-2.281,-0.13,-0.523,0.383,-0.256,-0.455,0.604,-0.615
0.212,1.795,-3.472,0.5,-1.334,0.659,-1.173,1.028,2.525,-0.739
2.718,1.886,-1.624,1.596,-0.134,1.27,1.634,-0.068,-0.576,-6.702
0.574,2.175,-2.953,0.227,1.304,-0.606,0.55,-0.793,0.168,-0.645
0.423,0.709,-2.658,-0.127,0.348,0.147,1.723,0.064,-0.124,-0.505
1.758,2.244,-1.763,0.951,-1.208,-0.394,-1.294,0.136,-0.176,-0.254
1.323,1.067,-2.703,0.187,-0.392,0.399,0.021,0.457,0.561,-0.92
0.371,1.027,-3.183,-0.457,0.351,-1.329,-0.572,-0.399,4.49,-0.298
1.701,1.39,-2.348,-0.125,1.486,-0.531,0.559,0.266,-0.978,-1.421
2.025,2.276,-1.537,1.367,0.955,-0.155,-1.891,-0.452,-0.848,-1.739
0.327,1.025,-3.136,-0.044,0.151,-0.932,-1.773,-1.463,6.078,-0.233
1.617,1.649,-2.129,-0.367,-1.069,0.532,0.4,-0.163,0.559,-1.029
0.968,1.334,-2.35,0.98,-0.649,-1.282,0.637,0.353,0.337,-0.326
1.125,1.937,-2.279,-0.672,0.482,0.043,-0.162,0.059,-0.26,-0.273
1.783,0.717,-2.165,-0.534,-1.373,1.052,-1.166,0.145,2.022,-0.48
2.068,2.163,-1.819,-1.238,-0.686,0.559,-1.853,0.866,0.136,-0.198
1.31,1.771,-2.188,0.669,-0.474,1.381,-1.64,-0.028,0.568,-1.368
1.015,1.397,-2.841,-0.093,-0.504,1.248,0.016,0.089,-0.299,-0.03
1.565,3.245,-2.538,-0.25,-0.323,-0.062,-0.167,-1.226,0.328,-0.573
0.837,1.712,-2.627,1.057,-0.305,-0.449,-0.361,1.141,-0.804,-0.201
0.821,0.436,-3.195,0.653,-0.543,-0.654,2.031,0.073,0.728,-0.35
1.771,1.526,-1.945,-0.786,-1.402,-1.541,0.756,1.363,0.541,-0.284
1.987,1.629,-2.034,0.282,0.517,0.12,-0.706,-0.739,-0.231,-0.824
0.292,0.569,-3.296,0.599,1.017,-0.116,-2.616,2.892,0.883,-0.223
1.988,1.63,-1.824,1.229,-0.587,0.119,0.784,-0.986,-2.191,-0.161
2.687,1.466,-2.6,-0.63,0.237,1.927,0.862,-0.214,-1.505,-2.23
1.297,1.645,-2.111,-0.373,0.356,1.054,-2.166,0.086,1.805,-1.594
1.797,2.948,-2.386,1.139,0.475,-1.307,-0.03,0.131,-0.231,-2.536
0.925,1.317,-2.395,-0.029,-0.526,-0.71,0.233,1.659,0.009,-0.483
1.53,1.331,-2.068,0.649,-0.778,-0.314,0.081,0.987,-0.9,-0.518
2.019,2.366,-1.443,0.21,-1.851,1.371,0.752,0.832,-3.265,-0.991
1.212,1.82,-2.224,-1.598,0.323,0.86,-1.072,0.197,0.746,-0.265
1.227,1.146,-2.205,-0.648,-0.025,1.854,0.307,-1.084,0.46,-1.032
1.507,1.168,-2.204,-0.202,1.289,-0.726,-0.34,0.788,0.211,-1.491
-0.242,-0.026,-3.685,2.131,0.816,1.639,0.724,0.195,-0.399,-1.153
2.178,2.705,-0.768,0.775,2.039,1.3,2.273,2.19,-9.546,-3.146
0.404,1.094,-3.133,0.104,1.703,-0.279,0.765,0.886,-0.682,-0.861
2.415,2.672,-1.303,-0.39,1.241,-0.464,-0.076,-0.798,-2.424,-0.873
0.731,2.517,-3.223,-0.399,-0.865,0.76,-0.135,0.583,0.177,-0.147
1.411,2.086,-2.252,-1.373,0.968,-0.601,-0.807,-0.003,0.77,-0.199
1.152,2.231,-2.358,-0.712,0.67,1.318,-0.763,0.814,-0.21,-2.143
1.852,1.266,-2.279,1.386,-1.705,-0.318,0.107,1.377,-0.971,-0.715
2.025,2.189,-1.683,0.524,-1.125,-1.249,0.569,1.179,-1.644,-0.785
1.726,2.336,-1.642,-0.587,-0.379,0.941,-1.054,-0.544,0.53,-1.327
1.652,2.2,-1.826,1.927,0.238,1.874,-0.257,2.106,-6.417,-1.497
1.616,2.795,-2.331,2.209,1.095,0.239,0.673,-1.08,-2.542,-2.674
1.225,1.359,-2.322,-0.497,-0.184,-0.238,0.569,0.424,0.329,-0.666
3.8,2.865,-0.621,2.497,0.307,3.285,2.77,1.005,-12.146,-3.762
1.113,0.97,-2.458,0.724,0.015,0.289,0.167,-0.558,0.816,-1.078
1.143,2.063,-2.606,0.056,-2.6,-0.179,-1.298,1.33,2.186,-0.094
1.724,1.699,-1.763,1.348,-0.449,-0.264,1.43,-0.92,-2.009,-0.796
1.855,0.991,-2.168,-1.2,0,2.46,-0.493,0.572,-0.32,-1.698
3.231,1.63,-2.316,1.347,2.312,0.139,1.547,-0.382,-6.978,-0.531
0.623,0.868,-2.462,-1.09,0.506,1.623,0.781,-1.822,1.947,-0.975
2.906,2.306,-1.648,-0.015,-0.045,1.15,-0.39,-0.65,-1.464,-2.15
1.103,2.203,-1.992,0.373,0.31,-0.659,0.182,-0.561,-0.816,-0.142
0.901,1.548,-2.542,-0.663,0.76,0.392,-0.549,1.587,-0.722,-0.712
-0.067,0.68,-3.929,-0.756,-0.784,-1.524,-0.035,0.455,9.006,-3.046
0.867,0.067,-3.511,0.018,1.69,-0.224,1.046,1.649,-0.254,-1.348
1.112,1.697,-1.963,-0.646,-0.198,-0.462,-0.215,0.874,-0.144,-0.055
0.973,0.683,-2.743,-1.289,-0.135,0.162,0.96,1.123,0.288,-0.022
1.305,0.448,-3.277,0.818,0.435,0.956,0.221,2.117,1.733,-4.756
-0.513,0.946,-4.199,-0.197,-1.661,-0.338,-0.801,-1.244,8.546,-0.538
1.385,1.971,-2.134,-0.196,2.619,2.095,-0.816,-0.033,1.1,-5.991
2.754,3.055,-4.61,-0.4,-0.765,0.019,0.04,0.653,-0.211,-0.535
1.777,1.43,-3.739,0.859,-1.189,0.615,0.499,1.64,1.279,-3.17
2.811,2.282,-2.633,0.432,-0.897,-0.815,0.384,-1.065,0.302,-0.802
2.769,2.726,-4.258,0.248,0.473,1.05,0.233,-1.542,0.093,-1.793
2.636,2.54,-7.205,0.295,-0.552,2.712,0.9,0.495,0.125,-1.945
3.073,3.384,-6.614,1.432,0.491,-0.347,-1.187,1.854,-1.723,-0.362
2.027,1.546,-5.867,-0.15,-1.014,0.36,1.21,0.599,1.955,-0.667
1.089,1.127,-5.06,-0.677,0.739,-0.99,-1.271,-2.138,7.403,-0.222
3.081,3.269,-9.545,0.431,1.186,1.601,0.855,-0.026,0.764,-1.617
2.43,2.28,-7.612,-1.089,-0.185,1.828,0.446,-1.399,5.091,-1.789
3.109,3.07,-6.602,2.089,-0.785,-0.005,-0.176,0.542,-0.687,-0.553
3.202,3.141,-5.103,-0.961,0.352,-0.817,-0.001,0.233,1.27,-1.316
0.663,0.801,-4.918,-0.09,-0.885,0.271,0.16,0.581,3.438,-0.022
1.949,1.627,-3.664,0.952,-1.101,-0.264,-0.41,-0.74,2.349,-0.698
1.274,1.235,-7.575,-2.806,-0.282,-1.616,0.728,-1.911,11.466,-0.514
2.221,2.033,-5.259,-0.181,1.948,0.222,1.137,0.196,-0.541,-1.776
2.697,2.632,-5.402,-0.316,0.999,0.369,-1.456,0.185,0.394,-0.102
2.623,2.637,-3.957,0.276,-1.091,0.186,-0.015,0.106,0.041,-0.806
1.627,1.93,-4.371,-0.159,-0.78,1.058,0.786,0.891,0.453,-1.433
1.522,1.919,-4.368,0.207,2.581,-1.509,-0.276,0.685,1.562,-2.321
1.965,2.257,-7.006,0.829,1.46,0.639,1.237,1.195,-1.293,-1.283
5.61,5.618,-9.517,-0.192,0.449,-0.644,0.071,-0.641,-0.444,-0.311
2.181,1.973,-5.911,0.664,-0.121,0.963,0.633,-0.402,0.195,-0.175
2.528,2.343,-3.313,-0.115,-0.149,-2.386,0.28,1.39,0.413,-0.992
0.674,0.602,-4.511,-0.178,0.585,1.778,0.366,0.58,0.281,-0.176
3.566,3.617,-6.49,-0.054,-0.272,-0.154,0.461,0.665,0.698,-2.037
2.13,2.408,-3.106,0.728,-0.373,1.112,0.017,-0.171,0.54,-3.284
2.053,2.335,-3.633,0.743,-0.162,0.428,-0.444,-0.164,-0.609,-0.547
3.298,3.286,-4.394,0.002,-0.932,-0.092,0.811,-0.578,-0.118,-1.284
-6.257,-6.012,-13.32,-9.619,-8.263,-6.797,-6.949,-8.999,66.249,-0.033
1.149,1.141,-4.071,0.95,-1.813,-0.894,1.394,0.373,2.181,-0.41
4.065,4.326,-6.026,0.595,1.779,-0.765,-1.787,-0.201,-1.381,-0.607
4.431,4.559,-6.438,-0.016,1.698,0.106,0.738,-0.213,-0.06,-4.805
1.663,1.339,-3.706,1.144,-0.069,0.396,-0.959,1.143,0.46,-1.412
2.418,2.755,-6.298,0.062,2.229,0.197,-0.782,-0.381,-0.068,-0.132
4.447,4.542,-8.484,1.114,0.08,-0.22,1.547,-0.976,0.541,-2.59
1.331,1.293,-3.86,-0.995,-0.836,0.332,1.162,1.937,2.261,-2.625
2.319,2.51,-5.511,1.461,1.415,-0.147,-0.556,-0.783,0.302,-1.01
2.491,2.167,-3.928,-0.348,1.744,0.538,-0.286,1.161,-2.884,-0.656
3.014,3.203,-6.496,-0.364,0.954,0.267,0.892,-1.017,-0.067,-0.386
1.823,1.622,-4.095,0.576,-0.64,-0.03,0.56,0.439,-0.237,-0.017
4.751,4.938,-7.523,0.364,1.941,0.865,-0.641,0.215,-0.899,-4.01
2.706,2.886,-6.118,0.857,0.516,-0.121,-0.785,0.323,0.164,-0.428
1.956,2.312,-3.321,-1.378,-0.437,0.102,1.072,0.989,0.738,-2.032
2.817,2.362,-4.561,0.656,-0.137,-0.176,0.67,1.163,-1.667,-1.128
2.458,2.158,-2.907,-1.07,-0.325,0.615,-1.154,-0.334,1.927,-1.368
3.393,4.019,-2.598,2.537,0.737,2.547,1.46,2.886,-14.621,-0.36
2.669,2.499,-3.966,0.556,1.786,0.348,0.862,-0.305,-2.681,-1.768
2.186,1.806,-5.7,1.286,-0.73,-0.674,1.194,0.004,0.73,-0.103
2.102,2.207,-3.345,-1.159,0.867,-0.485,0.288,0.348,-0.02,-0.801
2.187,2.355,-7.707,-1.512,-1.11,-0.274,-2.417,-0.743,9.594,-0.372
2.33,2.057,-3.449,-0.127,-0.232,0.577,1.736,-1.893,0.923,-1.922
2.088,1.981,-4.27,0.671,1.715,-0.48,-0.68,-0.079,0.168,-1.113
2.475,2.415,-3.391,-0.217,0.962,1.584,-0.805,1.694,-4.016,-0.701
3.673,3.695,-6.55,-1.312,1.182,0.265,-0.328,0.056,1.985,-2.666
2.594,2.571,-7.285,-0.508,0.226,-0.138,-1.993,2.07,3.881,-1.42
1.704,2.159,-4.084,0.648,0.141,1.289,0.883,1.842,0.333,-4.915
2.705,2.454,-2.851,0.167,-0.43,-0.318,0.168,0.649,-0.486,-2.059
1.886,2.506,-4.062,1.407,-0.7,-0.37,-0.317,1.616,-0.637,-1.331
2.107,1.994,-4.031,-0.066,0.769,-1.06,-1.051,-1.498,3.133,-0.298
1.087,0.841,-4.576,0.681,-0.083,-0.429,0.564,1.377,0.584,-0.046
1.797,1.842,-4.634,-1.07,1.223,-0.02,1.602,0.175,-0.842,-0.073
2.112,1.882,-5.993,0.142,0.196,-0.918,0.849,-0.792,2.665,-0.143
1.351,1.775,-3.653,-0.538,-0.721,0.556,1.685,0.452,-0.837,-0.071
1.962,1.903,-5.23,0.924,-0.611,-0.822,0.039,-1.002,4.188,-1.352
2.271,1.604,-3.33,1.043,0.595,1.39,1.073,0.273,-3.792,-1.127
2.656,2.957,-3.483,0.881,1.019,1.908,0.025,1.2,-3.568,-3.595
3.038,2.406,-3.673,0.165,0.037,-0.205,0.106,-0.666,0.043,-1.25
2.015,1.608,-3.456,0.05,0.634,0.45,-0.673,-0.598,0.483,-0.513
2.862,2.817,-4.96,-0.936,-0.787,-0.163,0.594,-0.266,1.995,-1.156
2.803,2.953,-4.51,1.671,-0.49,0.283,1.129,1.783,-4.226,-1.397
1.471,1.737,-4.276,-1.469,0.545,0.425,-0.384,1.849,0.917,-0.815
1.307,1.627,-4.38,0.374,0.792,-1.764,-1.017,0.343,3.011,-0.294
1.453,1.69,-5.102,1.56,-0.097,1.429,0.189,0.303,-1.261,-0.163
1.57,1.726,-3.855,0.165,0.15,0.823,1.3,-0.617,-1.178,-0.083
2.176,1.923,-5.547,-0.704,1.669,-1.912,-0.434,-0.363,4.572,-1.379
2.639,2.455,-5.479,-0.179,0.931,0.394,-0.18,0.332,-0.221,-0.691
2.759,2.661,-3.742,-2.057,0.739,0.219,-0.618,0.55,-0.4,-0.111
3.889,4.149,-6.993,1.104,-1.079,0.525,-0.02,-1.1,-0.249,-0.227
8.732,5.694,-13.14,0.501,-1.537,1.438,1.85,-1.981,-0.662,-0.894
9.045,5.783,-13.471,0.237,-0.101,-0.073,-0.588,-1.82,1.033,-0.046
7.943,5.131,-14.28,-0.353,0.826,0.248,-0.113,0.811,0.214,-0.429
8.025,4.61,-13.88,0.006,0.583,0.444,-0.973,0.821,0.87,-0.506
8.93,6.783,-14.033,-0.24,1.068,0.751,0.039,-2.417,-0.342,-0.54
8.735,6.56,-13.798,-1.387,-1.205,-0.616,-1.186,-0.537,4.032,-0.598
8.257,5.147,-14.491,0.47,1.601,-0.608,-1.639,0.781,0.582,-0.101
7.864,6.242,-14.047,2.224,0.414,-1.447,1.423,0.252,-2.796,-0.129
8.34,6.044,-13.902,0.871,0.085,1.498,-0.9,-1.876,-0.084,-0.075
8.132,5.998,-13.145,0.555,0.485,-1.09,0.322,0.172,0.607,-2.035
9.194,6.695,-11.853,-0.828,-0.704,-0.381,-1.25,2.119,-0.868,-2.125
9.418,5.797,-12.866,0.487,-0.721,-0.66,-0.987,1.025,-1.283,-0.209
7.611,5.137,-14.086,1.182,0.424,-0.934,-0.082,0.369,0.393,-0.015
8.937,6.178,-13.265,-0.325,-0.466,-2.198,0.896,0.709,-0.041,-0.426
9.099,6.013,-13.754,0.609,0.756,-0.989,0.193,-0.739,-0.652,-0.535
8.519,5.818,-13.534,-0.304,-1.783,0.781,0.549,-1.377,1.793,-0.461
9.007,5.881,-13.533,0.708,1.482,0.737,-0.78,-2.173,-0.346,-0.981
9.961,6.907,-13.537,-0.463,-0.282,-0.328,-1.907,0.77,-0.839,-0.282
7.904,4.932,-14.295,0.071,-1.259,2.047,1.41,0.678,-0.252,-1.236
7.549,4.723,-14.656,0.968,0.217,-0.719,0.021,0.788,1.295,-0.187
8.956,5.297,-12.779,-0.756,-0.553,1.057,0.799,0.12,-1.172,-0.97
8.456,6.319,-13.213,0.23,-0.048,-1.229,-1.09,-0.124,0.735,-0.035
9.223,5.444,-13.09,-1.609,-0.117,0.699,0.039,-0.643,0.411,-0.357
8.113,5.47,-13.557,0.176,0.022,-0.494,-0.346,0.736,-0.091,-0.028
8.568,5.78,-13.948,1.155,-0.311,0.598,-0.728,0.03,-0.848,-0.296
9.288,6.229,-13.259,0.649,-1.139,2.097,0.652,-0.065,-1.968,-2.484
7.966,4.827,-14.126,0.19,0.413,-0.961,0.45,0.988,0.35,-0.098
7.065,3.584,-15.524,0.433,-1.433,-0.329,0.215,-0.697,7.407,-0.721
8.42,6.115,-13.827,-1.281,0.543,1.998,-2.319,-0.504,2.834,-1.978
7.448,5.7,-14.141,1.546,1.601,0.313,-1.364,0.271,2.028,-3.402
7.791,5.684,-13.746,0.69,0.606,-0.852,-0.566,-0.215,2.208,-1.599
8.162,5.189,-14.395,0.32,-0.39,-0.523,0.091,1.904,0.381,-0.738
7.805,5.04,-14.42,-0.211,0.575,0.389,-0.681,-0.593,2.217,-0.119
9.647,6.376,-13.188,0.279,1.691,1.322,0.247,2.106,-7.906,-0.574
8.021,5.865,-14.183,0.237,-0.311,0.93,0.219,-0.542,0.04,-0.276
