5.031,1.171,-5.973,0.455,1.373,-0.564,0.539,0.34,1.243,-0.043,-0.412,-1.741,-2.182,0.052,0.378,0.543,0.488,-0.456,-0.18,-0.063
0.107,1.281,-0.338,2.343,-1.247,-0.401,-0.543,0.55,0.487,0.106,-0.694,-0.107,0.695,-0.526,-0.033,-0.437,-0.132,0.078,-0.557,-0.633
0.454,2.197,-0.83,1.545,-1.913,0.69,0.591,0.778,0.231,-0.78,0.479,0.531,-0.94,0.143,1.696,0.379,-0.859,-1.43,0.285,-3.247
4.595,1.31,-3.824,-0.832,-1.215,1.643,-0.019,0.933,-0.072,1.239,-0.916,-1.216,1.47,-0.349,0.655,-0.847,0.044,-1.439,-0.164,-0.994
3.092,0.063,-3.954,1.47,1.909,0.676,-0.149,-0.622,1.084,-0.219,1.19,1.266,-1.67,-1.877,-0.793,-0.857,-0.35,-1.06,0.894,-0.092
0.38,-0.468,-0.456,-0.015,0.091,0.176,1.795,-0.8,-0.836,0.063,0.446,1.352,0.696,-1.185,1.152,-2.38,-0.405,1.69,-0.231,-1.066
-0.113,2.244,-2.368,0.808,1.001,0.417,-0.845,0.697,-0.266,0.471,-0.159,-0.945,-0.278,0.66,1.119,0.651,0.515,-0.297,-0.096,-3.216
-0.471,0.317,-0.362,-2.307,0.682,1.094,1.467,2.354,0.639,0.365,-1.323,-0.612,-0.496,1.685,-0.124,-0.526,-2.541,0.998,0.1,-0.939
0.827,-0.284,-0.484,-1.662,-1.134,-0.731,-1.01,-1.676,-1.046,0.385,-1.482,-0.392,0.326,-0.477,-0.251,0.374,-0.581,0.467,9.337,-0.505
-0.297,-0.498,-0.337,0.332,0.88,-1.445,-0.064,1.176,-0.377,-0.792,0.934,-0.064,1.876,-0.188,-2.354,1.306,0.88,0.245,-0.679,-0.532
1.019,0.202,-0.085,0.573,-1.475,0.939,0.557,-0.904,0.104,0.53,-0.403,1.366,-0.458,-0.784,-0.151,0.475,-1.004,1.805,-0.536,-1.77
1.325,0.825,0.934,0.201,0.068,-0.634,1.216,-1.43,-0.066,-0.65,-0.498,0.351,-2.123,0.706,-1.502,0.542,-0.634,-0.686,2.155,-0.101
4.208,0.478,-6.113,0.193,0.682,-0.675,0.761,0.651,0.721,0.576,-2.862,1.836,0.137,1.2,0.393,-2.338,-1.079,0.312,1.724,-0.803
0.623,0.84,0.858,-0.407,0.505,-0.076,-0.928,0.614,2.213,0.929,-0.385,-0.26,-1.088,-1.152,-0.696,0.574,0.355,-0.374,-1.376,-0.769
1.269,3.988,-1.688,-1.455,1.539,-1.126,-0.33,0.659,-1.542,0.174,-0.189,-0.68,0.865,-0.358,1.211,1.453,-0.015,1.331,-3.736,-1.37
-0.609,0.933,-0.998,0.31,0.751,-0.103,0.053,1.696,0.604,-1.076,-1.187,0.149,1.074,0.025,-0.769,-1.691,0.231,-1.158,2.27,-0.504
2.567,0.154,-2.013,0.034,-1.119,-0.316,1.13,-0.629,-0.654,-0.985,0.392,0.161,-1.323,0.195,0.606,0.377,1.443,0.491,0.427,-0.94
0.21,1.823,-0.714,-1.056,-1.68,-0.154,-3.204,1.992,-0.709,0.541,0.25,0.28,-0.781,2.826,0.1,0.735,-0.523,0.793,-0.606,-0.125
0.015,2.536,-2.574,0.665,0.628,-1.305,1.542,-1.41,-1.25,-1.592,-0.033,0.297,0.456,-0.176,0.233,0.431,0.963,-0.69,1.585,-0.321
5.112,1.565,-4.538,-0.202,0.12,0.129,-1.437,-1.397,-0.381,1.478,-0.392,-0.02,0.843,-1.461,-0.195,2.345,-0.815,-0.672,-0.021,-0.061
3.874,0.781,-3.692,-1.771,-0.884,-0.073,-0.86,0.461,-0.583,0.633,0.964,-0.579,1.177,0.573,0.098,-0.454,0.809,1.094,-0.863,-0.706
2.672,0.724,-0.426,0.46,-1.545,0.781,-1.581,0.885,1.235,0.48,-1.417,0.377,0.622,-1.843,0.668,-0.669,-0.716,-1.11,0.655,-0.253
6.069,7.743,5.346,8.227,4.556,6.685,6.296,5.252,4.518,5.368,4.869,6.125,6.576,5.806,4.851,8.175,6.043,5.447,-107.939,-0.013
2.246,0.552,-0.408,-0.232,0.642,-1.255,0.583,0.344,0.317,0.721,0.008,1.136,-1.091,0.451,0.348,-0.101,-1.18,-1.412,-0.462,-1.207
-0.397,-0.538,-0.384,1.935,1.444,-0.09,-1.052,-0.748,-1.56,-0.523,0.662,-0.556,-0.411,2.436,0.734,-0.044,-0.151,0.294,-0.917,-0.134
-0.26,0.65,-0.279,0.595,-0.557,0.372,1.43,1.771,0.644,1.077,-0.175,-0.186,-1.405,-1.323,-1.57,0.172,0.833,1.388,-2.764,-0.413
0.047,1.238,-0.169,-0.771,0.237,1.233,1.597,-0.646,-0.325,1.611,1.213,-0.705,-0.683,-1.183,-1.354,1.325,-1.358,-0.066,-0.086,-1.155
0.177,-0.501,-0.578,-0.794,-0.967,1.015,-2.126,-0.958,-1.04,0.489,1.724,1.552,0.324,-0.725,-0.346,1.186,-1.535,1.826,1.42,-0.143
0.113,1.255,-0.107,0.737,0.722,-0.424,-0.032,-0.013,0.752,0.346,-2.05,0.062,0.072,-0.075,0.018,1.288,1.145,-1.551,-1.924,-0.332
1.233,-0.063,-0.36,0.022,1.112,-0.897,0.674,0.861,-2.484,2.582,0.694,-0.228,-0.208,0.059,1.095,-1.055,0.025,-0.657,-1.137,-1.267
0.046,-1.674,-2.614,0.796,0.856,0.659,-0.753,0.52,0.087,-0.112,0.405,-1.488,-0.254,1.412,1.716,0.253,-1.312,-0.012,2.529,-1.06
-0.244,1.074,-0.558,0.046,0.879,0.194,0.014,0.851,0.012,-0.079,-1.044,0.277,0.023,-0.15,-1.404,1.254,0.575,1.059,-0.84,-1.94
2.254,6.323,-5.96,-0.063,-1.164,-0.626,0.303,0.473,0.924,1.049,0.101,0.089,-1.626,-0.277,0.016,1.015,-1.548,-0.657,-0.55,-0.075
1.043,4.756,-5.623,-0.785,0.214,-1.034,-0.259,-1.123,1.373,-1.727,1.72,0.268,0.943,1.358,-1.392,-0.4,1.396,1.331,-1.766,-0.291
-0.084,1.059,-0.213,-0.775,0.542,-0.119,1.225,-1.466,-0.098,0.219,0.17,1.101,-0.891,-0.287,0.526,-0.094,-0.18,0.716,-0.492,-0.86
0.653,-0.098,0.008,1.53,-0.192,0.385,1.179,0.469,0.949,-1.353,-1.528,1.186,-1.567,1.045,-0.392,0.938,-0.467,-0.89,-1.779,-0.075
0.234,0.388,0.385,-0.211,1.272,0.303,0.025,-0.79,-1.273,-0.904,0.057,0.938,1.642,-1.179,-0.489,1.319,-1.545,-0.972,1.79,-0.99
2.927,-0.271,-4.765,0.707,-1.206,-0.908,1.348,1.113,0.506,1.509,1.409,-2.15,0.197,-0.323,-1.215,-0.795,-1.246,1.224,2.044,-0.107
0.146,-1.155,-1.424,1.149,-0.854,-1.839,1.566,0.592,0.431,1.432,0.235,-0.7,-0.226,1.742,1.113,-1.468,1.171,-1.214,-0.008,-0.691
-0.771,0.39,-1.341,-1.957,0.985,-0.492,0.48,0.299,0.563,0.09,0.888,0.062,0.385,-1.264,0.167,1.675,0.277,-0.906,0.587,-0.116
0.626,3.282,-2.588,0.249,0.812,0.684,0.908,-1.733,-0.522,-1.748,-0.084,-1.189,-1.439,-0.675,-0.889,0.925,-1.475,-0.282,5.317,-0.179
-1.09,0.044,-1.185,0.072,-0.429,-0.788,0.066,-1.271,1.15,-0.46,-1.519,-0.847,-0.82,1.224,1.888,-0.147,1.498,1.594,2.267,-1.247
0.311,0.069,0.363,-0.015,-3.102,-0.802,0.439,-1.336,0.362,-0.954,0.478,-0.351,1.044,0.974,2.465,0.737,-0.194,0.106,0.291,-0.885
1.83,5.891,-6.245,0.641,1.708,-1.603,0.135,-0.699,1.107,-0.353,-0.4,0.256,-0.123,0.675,0.765,0.666,-1.525,-1.863,-0.043,-0.82
-1.156,-0.211,-1.133,0.903,0.914,0.19,-0.194,-0.931,0.086,0.425,1.223,-1.81,0.417,1.082,0.084,-2.18,-0.81,0.685,3.458,-1.04
1.703,5.918,-6.874,-0.294,-1.118,-0.552,0.669,0.376,2.594,1.163,0.306,-2.01,1.291,-1.272,0.146,0.212,-0.423,1.233,0.618,-3.686
1.506,0.502,0.344,-1.23,0.487,1.36,0.538,0.538,-1.059,0.889,-1.273,-0.503,-0.679,-1.947,-1.7,1.282,0.929,0.555,1.628,-2.169
1.803,0.076,-0.865,2.263,-0.389,-0.634,0.33,1.854,0.614,-0.971,0.755,0.434,-1.172,0.204,1.081,-0.787,0.327,-0.65,-0.44,-3.833
2.501,6.673,-6.199,-1.421,1.12,0.464,0.006,-0.749,-0.231,0.972,-1.241,0.369,0.125,-0.348,-1.694,1.194,0.316,1.049,-0.742,-2.164
1.459,-0.556,-1.995,1.259,-0.218,0.945,-1.571,0.853,-1.784,0.046,0.461,0.082,0.883,0.725,0.981,0.566,0.08,0.958,-2.343,-0.83
0.415,2.731,-1.645,-0.748,-0.545,-2.044,-0.901,-0.593,2.297,-0.487,-0.76,1.713,0.429,-0.234,0.465,-1.02,1.065,0.491,-0.565,-0.064
0.919,2.541,0.068,2.158,0.951,1.037,0.511,0.075,-0.626,1.828,-0.528,0.713,-0.461,-0.472,-1.169,2.263,-0.125,-0.397,-7.597,-1.687
0.588,-1.302,-2.62,0.596,-0.478,-1.209,-1.884,-1.343,-1.324,0.191,0.552,1.112,1.046,-1.233,-1.361,-2.123,-0.558,-1.724,14.098,-1.025
4.652,0.675,-6.941,0.235,-0.267,0.625,0.7,0.427,1.873,1.211,-0.609,-0.531,-0.609,1.105,0.291,-1.068,-0.447,-0.119,-1.124,-0.078
4.435,0.679,-5.961,0.935,-0.254,2.812,-1.237,-0.511,0.258,-0.29,0.53,-1.436,1.375,-0.776,1.481,-0.777,0.404,-1.525,0.549,-0.691
5.104,1.322,-5.568,-0.049,0.486,1.928,0.11,-0.199,-1.863,-1.416,0.507,0.148,0.668,-0.623,-0.457,-1.001,-0.297,1.13,2.571,-2.499
1.517,5.411,-5.842,1.176,0.988,-0.275,1.108,0.92,-0.286,-0.143,-0.143,-0.012,-0.274,-0.324,0.398,-1.601,-0.189,-0.409,-0.841,-1.18
0.462,-0.141,-0.051,-1.21,-0.574,-0.346,-0.786,-0.3,1.479,0.195,-0.193,0.945,-0.804,-1.192,0.513,-1.531,0.718,-1.463,4.389,-0.112
-0.49,2.149,-3.267,0.58,-0.423,1.512,-1.272,-0.949,0.985,-0.077,-0.125,0.378,-1.231,-1.716,1.581,0.949,1.076,1.454,-0.94,-0.174
1.3,5.054,-5.444,0.211,0.228,-0.714,1.078,-0.168,0.633,-1.072,1.241,0.648,-0.202,0.018,0.199,-1.089,0.608,-0.894,0.691,-2.326
1.347,1.555,-2.924,-1.164,-1.275,-1.44,-1.135,-0.526,0.39,-0.234,0.243,0.887,0.132,-0.242,-1.646,0.154,1.009,-1.782,6.715,-0.066
0.313,1.256,-3.346,0.706,2.297,0.014,0.043,0.617,1.229,0.129,-0.879,-0.402,0.824,0.106,-0.679,-0.648,-0.691,1.126,-1.679,-0.337
0.883,1.795,-2.094,-2.626,0.035,-0.796,-1.081,-0.058,1.542,0.004,1.031,0.741,-0.241,-1.547,0.095,0.647,0.054,1.881,1.297,-1.561
0.756,-0.379,-3.984,-0.342,2.147,-0.929,1.234,1.764,-0.145,0.759,-1.104,-1.693,0.189,1.454,0.416,0.017,1.354,-0.067,-0.75,-0.698
-0.327,1.106,-3.93,-0.709,0.219,2.324,0.409,1.355,0.031,0.789,-0.299,-0.295,0.293,-1.42,0.816,2.329,-1.7,0.529,-0.016,-1.504
1.74,1.534,-2.642,1.312,2.96,2.868,1.734,-0.257,0.79,-1.167,0.618,-0.247,3.038,1.658,-0.066,1.465,0.715,0.291,-15.853,-0.491
1.76,2.121,-1.563,1.228,1.795,0.43,-0.194,-0.091,0.528,-1.471,-1.374,0.318,1.257,-0.963,-0.25,-0.274,-1.163,-0.845,0.243,-1.492
1.38,1.824,-2.536,-0.515,0.321,0.776,1.603,-2.461,-0.47,-1.022,-0.115,0.358,-0.286,0.206,-0.779,0.192,0.282,0.604,0.81,-0.169
1.004,1.168,-2.3,0.353,0.776,1.097,-0.427,0.309,0.552,0.341,-0.072,0.457,-0.98,1.026,-0.639,-0.231,0.174,0.227,-0.69,-2.146
1.45,1.316,-2.155,0.702,-0.007,0.656,-0.025,-0.187,-0.944,0.196,-1.253,-0.91,0.963,1.146,0.76,-0.978,-1.025,0.489,0.506,-0.7
2.34,1.602,-1.828,2.1,-0.637,1.029,-0.354,-0.574,-0.498,-0.49,0.945,0.27,0.36,0.974,-1.066,0.172,-0.521,-1.675,-1.666,-0.481
1.762,0.826,-2.967,0.607,0.071,-0.835,0.906,-0.053,0.998,0.185,0.923,0.934,-2.629,0.055,-0.279,-0.451,1.07,-1.13,0.76,-0.754
1.476,1.884,-2.16,1.916,1.544,-0.118,1.907,2.91,2.322,0.239,0.582,1.98,2.18,-0.447,1.443,-0.454,0.045,1.301,-15.231,-3.317
0.967,1.16,-2.751,-0.621,-2.035,0.527,0.21,-0.068,-0.464,0.664,1.868,0.626,1.183,1.291,-0.416,-1.035,-1.01,0.026,0.322,-0.442
1.462,1.633,-1.986,-0.229,0.657,0.742,-0.891,-0.895,0.097,0.623,-0.077,0.679,1.392,0.439,-1.317,-0.902,-1.426,0.559,-0.37,-0.191
1.772,1.687,-2.074,0.084,-0.158,0.063,-2.644,0.633,1.503,-1.934,-0.031,-0.128,1.663,-0.576,0.647,-0.37,0.102,-0.573,0.81,-0.476
1.343,1.477,-2.025,-0.86,1.348,1.011,0.494,-0.486,-1.579,-0.409,-0.279,0.483,-0.935,0.982,0.304,0.447,0.39,0.552,-2.217,-0.041
2.998,2.108,-1.432,0.233,-0.651,-0.755,1.276,-0.302,1.434,-1.575,0.938,0.51,-0.314,-1.467,-0.52,-1.757,-0.53,-0.149,0.716,-0.76
1.863,1.481,-2.131,0.509,-0.258,0.85,0.095,-0.279,-0.492,0.916,0.072,1.632,0.14,0.284,-0.257,-0.179,-0.531,0.126,-3.361,-0.479
1.201,1.098,-2.352,0.005,0.232,-0.962,-0.219,0.39,0.332,-1.974,0.836,-0.348,0.995,1.435,-0.769,2.661,0.143,-2.269,0.991,-1.426
1.726,1.112,-2.444,0.623,0.117,-0.142,-0.389,-2.466,2.137,-0.946,2.619,1.971,0.519,-1.061,-1.106,-0.785,-0.883,-0.333,0.022,-0.292
-0.108,0.965,-3.646,0.919,1.847,-1.177,0.212,-1.416,-0.739,-0.265,0.195,0.902,-0.396,0.031,0.099,0.872,1.414,1.037,-0.694,-0.051
-9.672,-9.584,-13.482,-11.834,-12.71,-11.846,-12.351,-12.565,-12.02,-11.029,-11.106,-12.184,-10.58,-10.908,-12.523,-9.883,-11.941,-12.175,212.658,-4.265
-7.316,-7.391,-11.131,-8.357,-8.602,-8.833,-6.394,-6.545,-7.177,-8.874,-8.626,-7.204,-7.637,-5.601,-7.81,-8.351,-5.839,-6.17,138.89,-1.031
0.919,1.219,-2.673,0.603,2.19,1.108,0.02,-0.894,-0.998,-0.606,0.296,-0.196,0.787,-0.79,-1.222,-0.219,-0.919,1.882,0.287,-0.792
1.013,0.917,-2.891,-0.35,0.513,2.663,-0.143,-0.852,-0.782,-1.058,1.136,-0.292,0.262,0.791,1.304,-0.321,-0.851,-0.219,-0.743,-0.097
3.711,1.078,-3.473,-0.236,-0.275,0.047,0.487,-0.635,-0.145,-1.054,1.767,-0.724,-1.204,-0.913,-0.642,-0.316,0.886,-0.27,2.91,-1.002
1.975,2.113,-1.637,-1.017,1.461,-0.586,1.002,0.045,-0.206,-0.011,0.104,0.909,0.706,-0.885,0.746,-0.275,-0.795,-1.319,-1.105,-1.225
1.175,1.977,-2.638,-0.178,1.243,0.36,-1.131,-0.016,-2.784,0.455,0.737,0.399,0.695,-0.788,1.458,-1.705,1.664,0.695,0.006,-1.622
1.204,1.515,-2.43,-0.103,0.213,-0.188,-0.34,-0.972,-0.208,-0.611,-0.52,2.2,-0.364,2.173,0.301,0.276,-0.154,-0.004,-0.201,-1.789
1.225,1.374,-2.338,2.131,-2.439,0.617,1.479,-0.591,0.594,-0.019,-1.132,-1.326,0.3,-0.311,0.084,0.453,-1.4,3.005,-1.227,-0.479
1.362,2.939,-2.334,0.308,1.406,-0.281,-0.915,-0.215,1.122,0.303,-2.452,-0.065,-0.303,-0.61,0.994,0.975,-0.721,-0.96,-0.331,-0.223
0.563,1.299,-2.588,-1.086,-0.342,0.282,1.577,-1.064,1.17,-0.141,-0.187,1.032,-1.554,-0.495,0.408,0.648,-0.311,0.395,0.397,-0.002
0.41,0.782,-2.934,1.821,0.203,0.193,-1.005,0.842,0.102,-1.286,0.047,-0.021,-0.118,-0.219,-0.132,0.073,1.477,0.656,-0.274,-0.617
1.047,0.932,-2.715,-0.351,-1.828,0.488,1.631,0.749,0.252,-0.868,1.329,-0.718,0.171,0.779,0.141,-0.396,-0.223,-0.535,0.653,-0.539
2.9,2.731,-0.617,-0.198,-0.367,1.084,-0.455,1.099,-0.127,-0.116,-1.54,0.214,-1.678,0.23,-0.814,0.923,-0.12,-0.6,0.119,-2.669
0.361,0.716,-3.473,0.147,-1.177,-2.451,0.468,0.221,0.667,-0.651,-0.714,-0.674,-0.13,2.233,0.641,0.828,0.047,0.255,3.138,-0.451
1.849,2.825,-1.425,-0.699,-1.264,-0.882,-0.282,0.8,0.435,-1.417,-1.618,0.853,0.94,-0.322,-0.43,1.062,-0.603,-0.183,0.542,-0.182
1.704,2.841,-2.385,-0.74,-0.715,-2.271,0.86,-0.532,-0.437,0.604,0.148,0.026,0.038,0.311,-1.284,1.068,-1.177,0.356,2.964,-1.38
0.372,0.752,-3.039,-0.547,0.643,-0.323,-0.719,1.226,0.254,-0.664,0.48,0.19,-0.438,1.331,-0.736,1.009,-0.735,0.706,1.677,-1.438
1.571,1.744,-2.298,0.351,-2.381,-0.482,0.544,1.423,-0.404,0.171,0.922,-0.457,0.947,-1.446,0.414,0.396,2.346,0.408,-3.139,-0.632
0.876,1.816,-2.801,0.184,-0.803,1.318,0.79,1.996,0.93,2.126,0.256,0.576,1.005,0.406,-0.15,-0.47,1.22,1.165,-8.621,-1.819
1.985,2.516,-1.485,-0.913,-0.408,-0.623,0.286,0.899,-0.923,0.92,-0.452,0.984,-0.327,-0.438,-0.406,0.353,-1.771,-0.87,0.841,-0.167
1.332,0.946,-2.436,0.454,1.141,-1.019,-0.374,-0.104,0.767,-1.224,-1.214,0.043,0.761,-1.085,-0.264,-0.501,0.626,-0.462,3.18,-0.566
2.075,1.464,-2.181,0.468,-1.259,0.406,1.025,-1.273,0.186,1.393,-0.012,0.851,-0.004,0.641,0.613,-1.564,-0.733,-0.5,-1.169,-0.426
2.104,1.969,-1.195,-0.83,1.391,-1.316,-1.469,0.84,-0.364,-0.792,0.278,1.385,-0.059,-0.353,0.513,-1.225,-1.184,-0.584,1.818,-0.928
1.92,1.899,-2.198,1.827,1.417,1.343,1.394,0.186,0.538,0.341,-0.011,-0.321,-0.982,-0.316,-1.087,-0.523,1.256,-1.221,0.711,-6.172
0.544,1.918,-3.22,-2.904,1.431,-1.65,0.108,0.145,0.623,1.859,-0.821,2.479,1.133,-0.308,-1.295,0.226,0.755,-1.828,1.248,-0.445
1.196,1.513,-2.834,-1.383,1.085,1.04,-0.825,-0.233,0.505,2.262,-1.019,1.532,0.015,0.641,0.895,-0.731,-1.733,-0.818,-0.84,-0.267
0.823,1.552,-2.739,0.917,1.354,-1.311,-0.605,-0.621,0.703,0.055,1.269,1.493,-0.353,0.188,-0.819,-0.254,-2.148,0.028,0.529,-0.062
1.064,0.94,-2.469,1.198,0.585,2.434,0.885,0.91,0.691,-1.316,0.947,-0.197,-0.921,0.738,-0.489,-1.633,1.265,-0.937,-2.899,-0.795
0.224,1.185,-3.21,0.694,0.767,0.855,-0.091,-0.907,1.144,-2.049,0.698,-1.702,-1.201,1.922,-0.334,0.608,1.169,0.49,-0.244,-0.018
1.228,0.82,-2.632,0.185,0.734,-1.063,1.281,0.29,-0.038,-0.667,-0.642,0.853,-0.272,-0.281,-0.672,0.953,0.286,0.352,-0.188,-0.527
1.57,1.639,-2.045,-0.649,1.163,0.189,-0.118,-0.66,-0.732,0.073,1.498,-1.857,0.123,0.54,-0.215,1.348,-0.832,-0.303,-0.718,-0.014
0.406,0.572,-3.408,0.222,0.027,-0.851,2.133,0.096,-0.474,0.553,-1.514,-1.101,1.089,-1.116,0.899,0.613,1.58,1.067,-0.262,-0.534
0.127,0.777,-3.127,-0.359,-0.433,-0.336,1.389,-0.083,2.701,-0.782,-1.24,1.483,1.891,0.433,0.57,0.377,-0.689,-0.443,-0.709,-1.546
1.477,1.621,-1.966,-2.427,0.001,0.731,-0.26,0.266,-1.469,-0.22,-0.213,-0.489,1.6,-0.963,0.442,1.062,1.333,-1.508,1.737,-0.754
1.326,2.061,-2.215,-0.934,-0.485,0.1,1.833,2.493,0.664,-0.37,-0.606,-0.738,-0.086,0.169,-1.329,-2.741,0.6,0.536,0.311,-0.588
1.097,0.96,-2.522,-0.794,-0.826,-0.338,-0.791,-0.021,0.087,1.786,0.469,1.528,-0.961,0.276,-1.538,0.899,-0.313,-0.814,2.138,-0.322
1.9,2.059,-1.802,-0.41,-0.806,0.832,0.944,-0.567,0.292,-0.846,0.529,-1.082,-1.399,1.27,-0.545,0.804,0.305,-0.701,0.27,-1.047
1.389,1.586,-2.159,-0.124,-0.455,-0.602,-0.917,-1.225,-1.097,2.238,0.699,1.945,-0.286,-0.262,0.526,1.296,-0.194,-0.165,-1.396,-0.798
0.736,1.375,-2.331,-0.151,-1.127,-1.034,0.816,-0.898,1.867,-0.424,2.008,-1.245,-0.541,-1.255,-0.309,-0.569,-0.682,-0.139,4.063,-0.159
1.066,0.861,-2.642,0.857,1.299,0.151,0.764,1.049,0.378,-0.8,0.838,1.023,-0.118,-1.122,-0.771,1.292,-2.024,1.925,-2.041,-1.987
7.713,8.065,4.081,8.306,7.403,5.792,8.282,7.339,6.732,6.931,5.852,6.715,6.68,5.563,6.7,5.269,5.579,6.695,-119.08,-0.618
1.834,1.211,-2.544,0.765,-0.461,1.082,-0.468,1.076,-0.59,-0.143,-1.301,-1.147,0.714,-0.836,2.003,-0.642,1.039,0.877,0.552,-3.02
0.658,1.321,-2.835,-0.881,-1.606,-0.215,1.112,1.359,0.894,2.033,-0.819,0.704,2.017,-0.688,0.108,0.477,-0.589,1.141,-3.534,-0.66
