1.541,3.434,-2.898,-1.603,1.698,-0.668,0.162,0.821,-1.578,-0.91
2.129,1.698,-1.824,-0.467,-1.416,0.262,-0.092,-0.58,0.478,-0.188
1.816,2.547,-1.556,1.29,-1.033,1.561,1.47,-1.666,0.079,-4.509
1.505,1.154,-2.875,1.444,-1.223,1.613,-0.626,-0.911,0.571,-0.652
0.898,1.586,-2.272,1.118,1.736,-1.744,0.258,-2.044,0.477,-0.012
1.438,1.505,-2.309,0.318,1.786,-1.197,-1.46,0.629,-0.451,-0.261
0.62,1.012,-2.675,2.543,0.397,0.402,0.703,1.418,-3.719,-0.701
1.841,2.015,-2.05,1.275,0.588,-1.166,-1.014,0.336,-1.213,-0.612
1.295,1.758,-2.334,-1.054,0.067,-0.419,1.185,-0.895,0.591,-0.195
1.205,1.901,-2.194,-1.041,0.063,1.127,1.093,-1.056,-0.766,-0.332
1.468,1.329,-2.191,0.459,0.907,-0.135,-0.047,2.368,-2.519,-1.638
1.138,1.999,-2.595,-0.133,-1.762,0.093,1.366,0.663,1.079,-1.848
0.75,0.952,-2.578,0.759,0.616,-0.907,-1.389,1.43,0.638,-0.27
1.265,1.477,-2.129,1.06,0.081,0.742,0.601,-0.761,-2.293,-0.042
1.228,1.68,-2.395,0.664,0.73,-0.91,0.519,-1.661,2.547,-2.403
1.986,0.754,-3.046,-0.969,0.583,-1.124,-0.799,-1.637,4.284,-0.033
0.613,1.934,-2.623,-0.775,0.515,0.208,0.438,-0.042,-0.126,-0.143
0.762,0.74,-2.971,0.028,1.682,-0.675,-0.678,1.527,-0.404,-0.012
-0.848,0.007,-4.079,-2.863,-1.834,0.101,-2.061,-1.16,13.747,-1.011
0.028,0.976,-3.345,2.332,-0.147,0.661,-0.558,1.493,-0.9,-0.54
1.91,1.943,-2.07,0.972,0.224,0.022,-0.238,-1.172,-1.277,-0.315
2.604,1.057,-2.968,-1.293,-1.616,0.473,0.763,1.191,-0.145,-0.066
1.746,0.74,-2.755,-1.889,1.311,2.474,-1.367,-0.661,0.553,-0.151
1.281,1.152,-2.235,-0.928,0.439,0.29,-0.086,0.341,-0.248,-0.005
0.631,1.092,-2.967,-0.579,1.378,0.228,0.299,1.53,1.226,-2.837
2.387,0.942,-3.164,-0.179,-0.326,0.594,-0.117,0.268,0.608,-1.012
1.933,2.099,-1.89,1.291,-1.704,2.209,2.342,-1.304,-0.395,-4.582
1.313,1.943,-2.291,1.65,-0.321,-0.015,0.645,-1.4,1.384,-2.909
0.562,1.522,-2.99,0.401,0.288,-1.22,0.326,1.702,1.543,-2.133
1.482,1.895,-2.308,0.526,-1.053,-0.372,-2.657,1.001,2.356,-0.87
2.182,1.003,-2.818,1.78,0.71,-0.13,-1.409,1.243,-2.293,-0.268
2.342,1.574,-2.131,0.876,0.31,-0.703,-0.047,-0.828,-0.753,-0.64
3.67,3.276,-0.084,-0.053,1.782,1.507,2.112,2.217,-14.076,-0.352
0.506,1.663,-2.423,1.091,0.004,-0.779,-0.81,0.036,2.091,-1.379
1.135,1.327,-2.318,1.561,-0.445,0.281,0.401,-0.513,-0.922,-0.506
1.058,0.286,-3.54,-0.02,0.851,1.292,-0.385,0.761,0.09,-0.391
1.668,1.89,-1.867,-0.619,-1.96,-0.011,1.192,-0.362,0.468,-0.399
1.535,1.716,-5.028,0.369,0.04,-0.125,-2.925,-1.01,5.963,-0.536
2.911,3.487,-2.807,-0.468,0.332,-1.732,-1.301,0.168,-0.018,-0.572
2.076,2.247,-3.002,1.906,-1.58,1.054,0.238,-1.093,0.375,-2.221
1.695,1.923,-3.47,0.412,0.221,-0.533,0.084,0.591,-0.348,-0.574
1.996,2.168,-3.662,0.877,1.018,0.778,1.472,0.692,-4.883,-0.455
2.24,2.215,-4.276,0.711,-2.073,0.549,-0.084,0.884,0.069,-0.235
1.258,1.325,-4.037,0.168,0.787,0.114,0.09,0.394,0.506,-0.605
1.422,1.064,-4.664,2.82,0.009,-1.308,-0.158,1.501,0.821,-1.506
4.876,5.318,-11.242,1.168,0.542,0.118,-0.387,-0.216,-0.082,-0.096
3.499,3.922,-5.739,-0.221,0.419,1.608,0.014,-1.175,-1.26,-1.068
3.258,3.568,-3.702,-0.805,0.795,-0.315,-1.679,1.594,-2.515,-0.199
2.517,2.526,-7.295,0.38,0.673,-0.584,-0.691,0.646,3.43,-1.602
1.717,1.102,-3.76,0.184,1.421,-0.236,-0.229,0.077,-0.269,-0.007
3.235,2.847,-7.719,1.327,-0.929,-0.535,0.154,1.714,-0.076,-0.017
2.599,2.706,-5.272,0.758,-0.582,-0.308,-0.219,0.628,0.525,-0.836
1.539,1.759,-3.96,-0.638,0.849,0.241,1.02,0.518,1.069,-2.399
1.799,1.441,-5.719,0.083,1.06,-0.834,0.277,0.906,2.913,-1.925
2.168,2.081,-3.791,-0.152,0.107,1.358,-0.706,0.389,-1.009,-0.445
2.157,2.276,-3.24,0.53,-0.623,-1.176,0.529,-0.826,1.104,-0.731
2.009,2.02,-5.841,1.279,0.57,0.504,0.028,-0.166,1.083,-1.485
2.336,2,-4.631,1.042,0.892,0.199,0.701,0.676,-1.779,-1.436
1.67,1.7,-4.738,1.601,1.203,-1.202,-0.09,0.363,0.804,-1.311
2.651,2.594,-7.165,0.647,-1.201,0.665,0.407,1.648,-0.065,-0.18
4.965,4.744,-6.546,-0.778,-0.746,0.286,-0.698,0.721,-1.168,-0.78
2.607,2.76,-4.71,1.115,-0.957,-0.475,-0.204,-0.137,0.865,-0.864
1.266,1.839,-3.875,0.501,0.709,-0.565,-0.21,-0.439,1.811,-1.038
1.056,1.062,-4.402,0.353,0.117,0.024,0.813,0.55,0.908,-0.481
3.485,3.139,-2.094,0.648,1.195,2.397,0.896,0.278,-9.667,-0.276
6.772,6.821,0.946,4.064,3.5,3.747,4.643,3.076,-32.038,-1.532
2.962,2.774,-3.436,-0.731,-0.191,1.292,-2.009,0.018,0.642,-1.321
1.919,2.073,-3.236,-0.902,0.543,0.086,-2.094,1.127,0.677,-0.193
-16.495,-16.235,-23.419,-18.176,-19.302,-18.972,-19.042,-17.698,149.409,-0.07
2.583,2.459,-5.297,-0.745,-0.613,-0.541,0.789,-0.541,2.156,-0.249
2.627,2.736,-3.799,0.032,-0.186,0.087,-0.592,-0.343,0.008,-0.569
2.374,2.135,-3.137,-1.358,1.675,0.026,-0.327,-0.175,-0.653,-0.56
2.546,2.277,-3.247,0.248,0.523,0.207,1.084,-0.82,-2.343,-0.476
2.469,2.585,-3.262,0.232,0.31,-0.218,-1.279,0.145,-0.661,-0.319
1.143,1.114,-4.735,-0.197,0.395,1.087,0.279,1.013,-0.044,-0.054
5.92,5.659,-10.134,0.34,-0.072,-0.286,1.271,-0.908,-1.035,-0.755
2.465,2.052,-3.27,-0.686,-0.878,-1.527,-1.327,0.484,2.9,-0.213
3.674,3.786,-6.771,-1.493,0.7,0.485,-0.208,-0.103,2,-2.069
2.029,2.166,-3.589,-0.702,-0.263,0.139,1.391,-0.408,-0.601,-0.162
2.425,2.514,-6.666,-1.189,0.524,1.803,0.587,0.14,-0.014,-0.125
2.724,2.382,-5.872,-0.91,-0.789,1.598,0.586,-0.475,0.855,-0.098
2.787,3,-5.541,-0.099,0.124,-1.49,0.809,-0.022,0.764,-0.333
1.809,1.993,-3.266,0.644,-0.737,-0.489,-0.899,1.07,-0.113,-0.013
2.039,2.111,-4.587,-0.233,0.67,-0.706,-0.06,0.592,0.628,-0.454
2.051,2.417,-3.845,1.596,-0.4,-0.623,-2.169,0.585,3.623,-3.234
2.191,2.311,-4.733,0.353,0.491,0.388,-0.497,-0.698,0.496,-0.303
3.345,3.458,-4.338,0.068,0.668,-0.896,-1.049,-1.053,-0.111,-0.092
3.363,3.346,-4.742,-0.056,0.083,-0.801,-0.938,1.958,-1.35,-0.865
1.601,1.408,-3.641,0.306,-1.572,0.24,-0.151,1.24,1.234,-0.664
-7.589,-8.033,-15.103,-10.424,-9.843,-10.538,-10.505,-10.464,82.705,-0.205
2.585,2.355,-3.563,1.052,-0.19,-0.093,-1.217,-0.916,0.82,-0.833
0.523,0.883,-5.046,0.083,0.794,0.994,-0.483,0.418,2.967,-1.134
5.887,5.461,-11.766,0.377,1.093,0.091,0.788,0.279,-1.475,-0.735
2.079,1.851,-4.946,2.1,0.295,-0.17,-0.431,-0.073,-0.359,-0.345
1.564,1.545,-3.866,0.588,-0.499,0.786,0.068,1.648,-0.98,-0.856
3.168,2.788,-5.324,0.496,-0.194,-0.302,-0.508,-0.655,0.814,-0.284
7.154,5.63,-14.173,0.245,0.945,0.361,-0.724,1.714,0.123,-1.274
8.576,6.467,-13.362,0.441,0.902,0.014,-0.833,-0.946,1.143,-2.402
7.795,6.091,-14.124,0.845,-0.106,0.986,0.323,-0.936,-0.063,-0.81
8.322,5.31,-13.497,-1.484,0.972,0.455,0.267,1.372,-1.383,-0.333
8.494,4.947,-14.518,-0.395,-1.029,0.607,-2.01,0.757,4.111,-0.963
8.605,5.455,-13.714,1.066,0.188,0.189,-0.12,-0.401,-0.329,-0.94
7.922,4.978,-14.798,0.368,-0.771,1.397,0.511,-0.376,1.56,-0.791
8.272,5.563,-13.969,1.402,-0.226,0.02,0.336,0.318,-0.95,-0.766
7.484,4.771,-14.462,0.477,0.515,0.5,0.26,0.798,-0.147,-0.196
7.884,5.617,-13.934,-1.099,-1.084,0.254,0.189,-0.433,3.16,-0.554
8.357,5.155,-14.658,0.592,-0.674,0.868,1.694,0.382,-1.49,-0.226
10.356,7.73,-11.177,4.805,1.301,2.24,1.466,2.33,-18.13,-0.921
7.64,5.11,-13.777,-1.236,2.498,-1.052,1.656,-1.269,0.551,-0.122
8.215,6.728,-13.122,-0.084,-0.422,0.598,-0.446,0.674,-0.983,-1.158
8.165,4.576,-13.925,-1.777,1.897,0.884,1.83,1.101,-2.341,-0.411
14.637,12.354,-8.295,6.657,7.76,5.206,8.489,7.245,-53.95,-0.102
8.026,4.731,-13.687,-1.121,-0.034,1.051,0.826,0.278,0.834,-0.904
8.097,5.178,-13.748,-0.245,0.311,-0.04,-0.524,0.549,1.038,-0.615
8.559,4.705,-14.768,2.112,0.669,0.488,-0.957,-0.251,-0.187,-0.371
9.504,5.561,-12.991,-0.527,1.651,-0.121,-0.521,-1.183,-1.12,-0.254
7.42,5.524,-14.083,0.656,1.357,0.227,1.805,-1.032,-1.072,-0.801
9.496,6.586,-12.625,-1.617,0.294,-0.565,-0.404,-0.341,0.431,-1.255
8.84,6.166,-13.315,-0.895,1.992,-0.943,0.214,0.56,-1.715,-0.903
11.012,8.38,-10.476,1.482,2.114,1.836,2.075,3.89,-19.84,-0.473
8.365,5.377,-13.642,-2.263,-0.284,0.364,0.934,0.887,0.822,-0.559
8.908,5.334,-14.229,-0.237,-0.67,-1.168,0.847,1.102,0.267,-0.153
8.024,5.913,-13.005,0.824,0.431,0.58,-0.974,0.321,-1.174,-0.938
15.389,12.618,-6.841,8.97,9.492,7.992,7.761,5.827,-57.702,-3.506
8.746,5.615,-13.819,-0.491,0.511,0.075,-0.756,1.48,-0.744,-0.617
8.964,5.052,-14.351,0.709,-0.489,-1.105,-0.228,1.056,0.82,-0.427
9.211,7.11,-13.352,-0.591,0.13,-1.908,0.365,0.397,-0.204,-1.156
8.151,5.666,-13.866,-0.087,-1.161,-0.906,2.241,0.403,0.32,-0.761
9.539,6.352,-12.546,1.407,0.416,1.53,-0.249,1.52,-7.416,-0.552
8.631,5.765,-13.651,-0.917,1.017,0.028,-1.939,0.921,0.618,-0.473
8.37,4.963,-13.172,0.81,0.763,0.046,-1.47,-0.901,0.601,-0.009
9.899,6.955,-12.309,-1.527,-0.649,-0.934,-0.088,-0.015,0.358,-1.689
8.687,5.225,-13.747,0.408,-0.23,0.524,-1.496,1.539,0.098,-1.009
8.76,5.949,-13.44,0.31,0.168,-0.064,-0.758,0.448,-1.052,-0.321
9.028,5.867,-13.849,1.145,-1.04,0.838,-0.108,0.149,-1.609,-0.422
9.071,6.458,-13.429,0.337,0.062,0.654,-0.574,-0.498,-0.779,-1.302
5.671,2.846,-16.975,-3.882,-2.374,-3.479,-2.986,-1.469,23.385,-0.737
9.836,6.047,-12.371,2.917,-0.069,3.316,3.672,0.081,-12.37,-1.059
9.062,6.323,-13.229,0.735,-1.943,-0.867,-0.988,1.589,-0.362,-0.318
8.546,6.002,-13.797,-0.449,0.059,0.307,-0.891,0.002,0.745,-0.524
8.486,5.252,-13.4,1.287,-0.88,0.558,-0.97,0.966,0.476,-1.775
7.645,4.713,-14.742,-2.083,-0.133,0.569,1.098,0.452,2.629,-0.149
6.564,4.479,-15.131,-1.062,0.361,-1.073,-0.172,-0.088,6.79,-0.668
8.408,6.1,-13.524,-0.869,0.253,-0.925,0.071,0.562,0.863,-0.941
8.627,4.545,-13.732,-0.753,1.35,-1.305,-2.221,0.169,3.625,-0.305
8.22,5.296,-13.453,1.552,-1.802,1.817,0.922,1.218,-2.049,-1.722
8.794,5.995,-13.32,-0.792,-0.494,0.294,0.989,1.562,-2.689,-0.339
8.875,5.302,-14.078,0.448,1.14,0.68,-2.161,0.18,0.346,-0.733
9.399,6.894,-12.57,-0.749,-1.568,-0.24,0.178,2.368,-3.376,-0.336
8.698,5.6,-14.462,0.874,0.638,-1.106,-0.007,-0.882,0.83,-0.183
8.603,5.773,-13.632,-1.4,-0.22,0.596,0.793,0.605,0.128,-1.245
8.634,5.423,-13.426,1.465,0.691,-0.112,-0.564,1.464,-3.488,-0.088
7.925,5.509,-13.053,-0.534,-0.075,1.151,-1.394,0.713,1.603,-1.846
8.487,5.803,-14.237,-1.628,-0.931,0.383,0.915,1.564,0.569,-0.925
7.867,5.007,-13.602,0.227,1.103,-1.529,-0.315,1.71,-0.105,-0.364
6.436,8.47,-13.919,0.272,-0.058,0.585,-0.571,-0.377,-0.774,-0.065
5.234,6.945,-13.846,0.635,1.165,2.112,-0.859,0.495,-1.251,-0.629
5.448,8.862,-13.622,-0.961,0.493,0.127,0.608,0.974,-1.179,-0.749
7.597,10.078,-11.496,1.14,1.903,1.564,4.58,-0.008,-15.183,-0.174
5.844,8.659,-12.623,1.397,2.671,2.652,1.639,1.1,-10.846,-0.493
7.168,9.062,-13.989,0.477,0.689,-1.809,-0.1,-0.926,0.009,-0.58
5.075,7.246,-14.762,-2.964,-2.38,-1.717,-2.455,-3.049,17.374,-2.368
5.769,7.836,-14.333,-0.178,-0.655,0.163,1.368,0.302,-0.19,-0.081
4.746,7.787,-14.631,0.429,0.4,0.94,0.532,0.383,-0.584,-0.002
5.838,7.928,-12.969,-0.831,-0.795,0.803,0.4,-0.612,0.254,-0.017
6.225,8.552,-13.476,0.211,0.846,-0.47,0.868,-1.657,-0.535,-0.564
5.886,9.612,-13.897,1.708,-0.813,0.923,-0.616,-0.641,-1.95,-0.212
5.844,9.331,-14.075,0.35,0.273,-1.507,1.458,-1.187,-0.405,-0.083
5.076,6.933,-14.5,0.925,-0.222,1.029,0.576,-0.318,0.674,-0.173
6.311,9.466,-13.86,1.417,-0.302,0.768,1.914,-1.284,-4.105,-0.325
5.404,7.302,-15.386,-0.028,-1.044,1.066,1.15,1.206,0.595,-0.265
5.824,8.186,-14.314,-0.062,0.554,0.404,-1.07,-0.115,1.63,-1.035
4.956,8.542,-15.092,2.901,-1.137,-1.405,0.433,0.328,1.242,-0.768
5.926,9.135,-13.912,-0.419,1.453,0.708,0.114,-0.41,-2.471,-0.125
5.25,8.996,-14.021,-0.768,0.849,-0.893,1.009,0.089,1.751,-2.26
5.311,8.005,-12.972,1.424,0.985,-0.477,-0.975,-0.235,-0.318,-0.749
4.282,9.614,-14.294,-0.068,-0.371,-0.701,1.994,-1.45,1.247,-0.253
5.991,7.963,-13.89,0.32,0.17,0.535,-0.073,0.11,-0.306,-0.82
5.23,7.853,-13.766,1.215,-0.26,-0.381,0.535,1.162,-1.05,-0.539
6.33,8.583,-13.272,0.666,-0.19,-0.692,-0.493,-0.868,0.123,-0.187
5.412,8.398,-13.306,-1.759,0.02,0.06,0.99,0.98,0.214,-1.009
6.375,8.189,-14.284,1.569,-1.873,-0.255,-1.237,1.091,1.304,-0.88
5.059,7.753,-14.309,-1.36,1.762,1.517,0.987,0.81,-1.718,-0.498
5.036,8.559,-13.206,-0.436,1.375,0.13,1.451,1.44,0.779,-5.129
5.281,8.165,-14.184,2.06,-0.523,0.125,-0.713,-0.859,1.726,-1.077
7.35,13.714,-20.086,1.953,0.564,-1.137,-0.775,0.69,-2.173,-0.1
13.607,7.243,-20.193,-0.841,-0.317,-0.006,-0.506,0.205,1.11,-0.302
12.974,12.974,-26.218,0.775,-0.402,-1.126,0.325,-0.796,1.896,-0.402
12.417,12.417,-26.775,0.783,0.267,-0.602,-0.025,1.575,1.012,-1.068
