0.661,4.489,-6.531,1.19,0.443,0.331,0.254,1.755,0.01,-0.447,1.022,1.502,1.328,-5.509,-0.499
2.2,6.111,-5.453,2.348,-0.985,-1.04,-0.964,-0.081,1.35,0.742,-1.258,0.919,0.398,-0.971,-3.317
4.465,0.857,-5.491,0.379,-2.397,0.688,-0.797,0.577,0.397,0.754,0.864,0.036,-0.687,0.573,-0.217
2.025,-0.266,-2.252,-0.109,1.148,1.195,-2.015,-0.293,1.915,-0.287,1.7,0.809,1.178,-0.014,-4.735
-0.547,1.368,-1.838,1.621,2.916,0.911,1.045,-1.244,-1.349,-0.016,0.268,0.047,0.619,0.781,-4.581
0.248,0.683,0.293,1.155,0.763,1.275,-1.991,0.053,0.291,0.367,-0.679,-0.898,-0.52,-0.76,-0.279
0.597,-0.119,-0.019,0.624,0.538,-1.757,0.888,0.379,-0.19,0.797,-1.016,0.103,1.334,-1.142,-1.017
1.476,-0.267,-1.395,0.504,0.927,-0.348,0.974,-0.477,-1.102,-0.624,0.07,-0.646,-0.919,2.147,-0.321
-0.051,2.428,-2.608,0.686,-0.981,0.457,-1.137,0.065,-0.188,0.391,0.799,-0.975,0.464,0.808,-0.158
1.487,4.703,-3.224,-1.032,-0.151,1.125,1.063,-0.122,-0.108,-0.473,-1.108,-0.558,-0.672,-0.555,-0.375
0.374,-0.256,-0.175,-0.075,0.044,-0.079,-0.338,-0.238,-0.46,1.343,0.004,1.405,0.487,-0.536,-1.497
1.393,5.349,-6.279,-0.657,-0.545,0.501,-0.398,1.199,-0.055,-0.024,-0.247,0.875,0.062,1.637,-2.812
0.285,2.21,-1.076,-0.05,-1.234,-1.708,0.043,1.403,0.95,-0.795,1.323,0.392,-0.831,-0.19,-0.721
0.086,2.005,-1.066,-0.684,0.664,-0.214,0.075,0.489,1.038,1.944,-0.779,-0.836,0.537,-1.81,-1.447
3.564,1.252,-0.924,-1.22,0.551,0.556,-0.596,-0.522,-1.383,-0.676,1.581,2.047,1.266,-4.168,-1.328
0.097,2.721,-3.159,0.879,1.152,0.754,-2.052,-1.669,-0.036,0.179,1.341,1.185,-2.306,2.271,-1.358
2.599,1.172,0.463,-2.366,0.016,-0.402,-0.869,-0.558,0.543,-1.506,-0.089,-0.132,-1.618,3.929,-1.183
0.944,5.035,-7.235,-0.113,-1.98,2.36,0.582,0.377,0.065,1.509,0.204,1.383,-1.109,-0.405,-1.619
1.596,5.518,-5.823,-1.376,0.018,1.637,-2.019,-0.538,1.124,0.904,0.036,-0.33,-0.878,0.408,-0.277
4.761,1.135,-5.136,0.42,0.027,1.932,1.055,-0.795,-1.013,-0.185,0.074,1.486,-0.341,-2.343,-1.078
1.096,4.275,-3.376,0.515,1.396,-2.276,-1.526,1.314,-2.229,-0.39,-0.562,0.653,1.265,1.035,-1.19
7.345,5.482,4.487,6.446,5.003,4.861,5.397,5.109,6.011,4.153,5.629,5.662,4.861,-68.919,-1.528
0.091,3.766,-6.353,0.455,0.198,-1.226,1.581,-0.065,1.015,2.315,0.88,0.118,0.487,-3.173,-0.09
0.964,1.581,0.781,0.123,-1.371,0.658,0.876,-0.637,-0.87,0.913,-1.853,1.616,-0.62,-0.193,-1.969
0.699,3.714,-3.296,0.103,0.075,1.047,0.393,-0.795,-2.239,0.272,0.573,-0.134,-0.436,1.859,-1.836
4.258,1.192,-3.031,-1.794,-1.594,1.739,-0.698,0.3,-2.462,1.921,-0.939,-1.332,-1.689,4.855,-0.729
1.402,0.315,0.161,1.085,-0.569,-2.654,-0.88,0.039,0.286,0.672,-1.263,0.468,0.036,2.593,-1.692
0.514,3.837,-4.529,-1.821,0.843,1.385,-0.141,-0.798,1.482,-0.616,0.189,0.992,0.187,-1.288,-0.236
-3.334,-0.349,-7.29,-2.405,-2.435,-3.914,-2.731,-0.506,-2.291,-1.339,-1.258,-2.05,-1.539,33.241,-1.801
2.877,0.118,-3.147,-1.267,-1.297,1.441,1.142,1.154,1.311,0.215,-0.981,0.47,-0.12,-1.008,-0.908
1.033,3.947,-2.548,-0.417,0.793,-0.434,-1.239,-0.037,0.716,-0.702,-0.489,-1.869,1.617,0.268,-0.64
5.303,1.212,-6.885,-0.704,-0.015,0.333,-0.489,0.75,1.1,-1.304,-0.139,-0.092,1.663,-0.424,-0.31
-0.255,1.169,-0.729,0.941,-1.075,-0.346,0.624,0.414,0.308,-2.487,1.315,0.968,-0.122,-0.299,-0.427
0.62,1.137,0.706,0.021,1.776,1.297,-1.504,-0.849,-1.576,-1.296,-0.962,1.02,-0.648,0.558,-0.3
0.817,-0.671,-1.14,-1.892,1.599,-1.085,1.59,-0.393,2.123,-1.367,0.616,-0.995,0.486,0.317,-0.004
1.14,1.204,1.173,-0.775,-0.223,-1.828,-0.709,-0.692,-0.508,0.958,0.755,0.904,2.172,-2.097,-1.474
1.998,-0.359,-2.664,-1.7,-1.63,0,-2.256,-1.477,-2.257,-0.933,-3.775,-1.168,-1.561,19.955,-2.172
1.41,-0.537,-1.812,0.191,0.894,0.533,0.694,0.825,-1.127,1.853,-1.288,-0.511,0.312,0.077,-1.514
1.176,-0.056,-0.093,-0.206,1.056,2.173,-0.186,-0.84,-0.654,-0.777,-0.409,-0.447,0.389,-0.532,-0.595
-0.832,-1.162,-1.138,0.42,1.539,0.791,-1.533,0.458,1.788,0.408,0.77,-0.024,-1.605,0.53,-0.411
0.301,1.678,-0.24,-1.236,0.555,-1.967,0.013,-1.528,1.009,0.98,0.753,-1.08,-0.682,2.159,-0.713
-0.343,-0.374,-0.388,-1.055,-0.994,0.781,-0.79,0.135,0.028,-0.697,1.227,-1.104,-1.416,5.443,-0.451
-0.354,-0.457,-0.137,-1.054,0.544,0.625,0.973,-0.24,-0.793,0.422,2.372,1.794,-1.796,-1.101,-0.798
1.256,2.006,-2.234,0.567,0.226,0.116,0.236,0.017,-0.294,0.862,0.236,-0.482,-0.517,-1.118,-0.876
1.155,1.817,-2.884,-0.34,1.213,-1.137,0.275,-0.546,0.522,0.466,0.022,0.098,1.225,-0.263,-1.624
1.351,1.659,-1.618,-0.639,-0.454,-1.129,1.202,-0.15,0.857,-1.269,0.048,-1.184,0.768,0.799,-0.239
1.739,1.811,-2.194,0.008,0.51,0.239,-0.136,-0.747,-0.209,-1.401,-0.409,-0.278,1.209,-0.128,-0.016
2.34,2.419,-1.297,-0.212,2.006,-0.049,0.78,0.716,-0.407,0.008,1.879,0.687,0.84,-9.688,-0.022
1.137,0.102,-3.728,0.787,0.288,0.434,0.607,1.055,-1.576,-1.345,0.398,2.179,-0.456,0.13,-0.013
0.909,-0.548,-3.804,0.052,0.377,-1.37,-4.082,-2.105,-2.421,-1.985,-1.218,-1.084,-1.742,19.421,-0.4
1.305,2.923,-2.121,1.641,0.12,-1.238,0.232,-2.822,-0.48,-1.241,1.586,0.664,0.781,2.075,-3.425
0.557,1.031,-2.788,-0.009,-0.937,1.687,0.236,1.063,-0.763,0.074,1.691,-0.044,0.307,0.373,-2.476
-0.142,-0.148,-3.721,-1.278,-1.715,-1.201,-1.107,-3.146,-0.016,-1.168,-1.802,-1.931,-2.134,20.152,-0.642
1.446,0.734,-2.8,1.694,0.75,-0.521,1.02,1.175,-1.492,-0.111,-0.783,0.329,-0.916,0.425,-0.951
1.694,0.696,-2.76,-0.114,0.086,0.714,-0.873,0.297,0.423,-1.924,-0.319,-0.006,1.962,0.29,-0.166
2.354,0.9,-2.834,1.42,-0.176,0.106,0.455,0.192,0.85,-0.396,-1.228,0.906,-0.651,1.381,-3.277
2.684,1.574,-2.05,0.546,-1.544,1.526,0.44,1.571,-0.396,0.909,-0.856,1.941,-1.361,-3.512,-1.472
1.172,0.943,-2.905,-1.542,0.95,0.04,0.763,-0.34,0.123,0.753,0.932,-0.008,-1.447,0.6,-0.036
1.801,2.231,-1.64,0.276,-0.887,-0.333,2.293,0.489,0.258,-0.164,0.155,0.351,-2.105,-2.705,-0.018
0.604,1.231,-2.685,0.151,0.805,-1.274,-2.091,1.218,0.299,1.371,0.333,-0.059,0.765,1.414,-2.082
2.547,2.518,-1.274,-1.062,-0.26,0.84,0.588,-0.361,0.39,0.011,-0.142,-0.871,-1.076,-1.406,-0.443
0.821,1.16,-2.654,-0.376,1.376,1.022,-0.571,-0.741,-0.041,0.672,0.205,-1.1,-0.328,0.769,-0.215
30.067,30.4,26.962,28.678,28.566,29.498,27.661,29.471,29.971,27.966,29.592,27.432,27.984,-373.671,-0.577
1.115,2.567,-2.864,1.352,0.265,-1.133,0.64,0.47,1.246,-0.068,-0.179,-0.058,0.318,-2.928,-0.741
1.691,1.655,-2.122,-1.341,-0.859,-1.014,0.656,0.535,0.625,1.228,-1.705,-0.181,0.846,0.149,-0.162
1.279,0.327,-3,0.476,-1.017,0.805,1.112,-0.524,0.207,0.057,0.313,-0.663,0.444,1.248,-1.063
2.105,1.69,-2.266,-0.951,1.5,1.979,-2.182,0.204,0.151,-1.39,-0.829,-0.14,0.509,0.672,-1.053
1.056,1.305,-2.662,0.043,0.165,-1.108,-1.129,0.226,1.758,0.44,0.564,-0.387,-0.767,0.871,-0.375
0.493,0.915,-3.018,-0.661,-0.705,1.397,0.37,0.578,0.457,-0.257,0.079,1.049,-0.468,1.775,-2.004
1.177,0.499,-2.839,1.094,-0.684,-1.09,-0.463,-0.787,0.386,-2.18,0.503,-0.842,-1.406,7.093,-0.459
0.994,1.061,-2.49,0.358,0.726,-0.786,2.812,-0.779,-1.085,-0.71,-2.504,0.93,1.418,0.445,-0.389
1.775,0.93,-2.288,-1.346,0.901,1.011,-1.056,-0.133,1.081,-0.245,-0.699,-0.733,0.26,2.362,-1.819
2.079,2.203,-2.318,0.439,0.782,-0.315,0.394,0.37,-1.368,1.874,0.853,1.249,0.799,-7.022,-0.019
-0.306,0.36,-3.503,1.017,-0.576,-0.294,0.117,0.941,1.515,0.959,0.302,0.126,-1.022,0.388,-0.023
1.368,1.115,-2.352,-0.347,-1.709,-0.813,1.668,-0.472,0.469,0.973,1.059,0.723,-1.316,1.884,-2.249
0.454,2.671,-4.064,0.488,-1.481,-0.131,0.387,2.01,-1.268,-0.916,-1.324,0.164,0.975,2.761,-0.723
1.292,2.303,-2.444,1.265,1.702,-0.612,0.616,0.61,0.334,-0.943,-0.852,-1.508,-0.697,-0.608,-0.459
1.981,1.056,-2.602,0.353,1.124,-1.561,0.697,1.319,-1.063,1.843,-0.636,-0.52,-1.177,0.141,-0.956
1.27,1.798,-2.414,2.259,-1.632,-1.196,-1.416,-0.501,-0.467,-0.261,-0.003,1.221,0.626,1.612,-0.895
1.46,1.755,-2.346,-0.326,-0.495,-2.079,0.234,1.42,-1.369,1.013,-0.56,0.451,1.383,0.604,-1.146
1.052,1.756,-2.47,1.13,-0.066,1.458,-1.973,-0.149,0.059,0.217,0.909,-0.602,-0.985,0.622,-0.957
0.797,1.036,-2.795,0.316,0.731,-0.817,0.013,1.923,1.796,-0.821,0.608,-0.847,-0.1,-1.455,-0.387
1.893,1.444,-1.959,-0.014,0.083,1.264,0.962,0.388,0.947,-1.956,-0.055,-0.456,-1.415,-0.428,-0.697
1.768,1.676,-1.937,-1.421,-1.26,-0.262,-0.15,1.311,0.77,0.193,0.725,-0.136,-0.739,0.35,-0.888
0.796,0.075,-3.348,1.026,-0.812,0.298,-0.445,0.394,-0.787,0.16,0.299,1.805,-0.116,1.469,-0.815
1.885,1.61,-1.839,0.567,-0.053,1.083,-0.287,0.505,-1.285,0.814,-1.203,0.131,0.467,-1.874,-0.52
0.67,1.611,-3.635,-1.744,0.596,0.02,0.176,-0.185,0.303,1.234,1.585,0.907,-1.261,0.755,-1.033
3.161,1.618,-1.965,0.875,-2.646,-1.119,-0.202,-1.039,1.411,-0.276,-1.23,-0.589,1.051,0.979,-0.029
0.488,1.245,-2.848,0.141,0.593,0.438,0.737,1.512,-0.674,0.47,-0.689,-0.675,-0.974,1.388,-1.153
1.439,0.311,-3.65,0.154,-1.548,0.715,-0.956,0.269,1.846,-0.446,0.042,0.708,1.118,0.946,-0.948
1.006,1.038,-2.081,-0.491,0.996,0.106,0.772,-0.512,-2.317,-0.982,0.119,0.289,-0.382,3.445,-1.007
1.349,1.846,-2.204,0.863,0.056,-0.404,-1.2,1.248,-0.609,-0.435,0.829,-1.367,0.523,-0.215,-0.281
2.831,1.429,-2.054,-1.01,0.084,-0.49,-0.475,-0.127,0.687,-0.155,-0.111,1.119,-1.196,0.319,-0.852
1.702,1.705,-2.373,-0.112,0.548,0.213,0.35,-0.12,-0.077,0.253,-1.759,0.296,0.614,0.038,-1.278
2.148,1.721,-2.066,-1.098,0.008,-1.942,0.408,0.238,-0.37,-0.067,0.723,-0.457,0.66,0.156,-0.062
1.294,-0.175,-4.18,1.624,-0.392,0.219,1.366,-0.369,0.504,0.022,1.061,1.463,0.494,-2.725,-0.206
3.192,2.206,-1.008,-1.14,0.713,-1.528,0.485,0.079,1.766,1.476,-0.254,1.271,0.964,-8.116,-0.105
1.506,1.929,-1.962,-0.259,-0.356,-1.244,-1.151,-1.528,1.244,-1.332,-0.641,0.634,0.548,3.419,-0.807
2.529,2.259,-1.819,-1.181,1.026,0.347,-0.194,-1.193,0.006,-1.997,0.375,0.684,-0.603,1.328,-1.569
1.516,0.956,-2.597,0.558,0.629,-0.302,-1.57,-0.617,1.052,0.104,1.533,-0.775,-0.345,0.032,-0.174
1.313,1.439,-2.116,2.278,0.642,0.191,-0.191,1.172,0.727,0.438,0.116,-0.138,0.052,-5.501,-0.422
3.393,2.034,-1.609,-0.896,0.256,0.516,0.771,-2.143,1.105,-1.48,-1.274,-0.03,-1.054,0.75,-0.339
1.749,1.692,-2.255,-0.816,-0.276,-0.302,-1.588,0.867,0.298,2.302,0.933,-0.48,1.127,-0.707,-2.543
0.874,1.365,-2.291,0.041,-0.214,0.784,-1.269,-1.599,-0.047,0.952,1.458,2.9,-1.102,-0.442,-1.41
1.522,1.469,-2.253,1.47,0.24,1.91,-0.299,1.24,-0.199,0.903,0.4,1.248,0.003,-4.279,-3.376
1.501,0.533,-3.353,1.378,-0.255,0.378,-0.395,0.887,-0.221,0.632,-1.12,1.112,0.121,-0.797,-0.4
1.731,1.643,-2.169,-1.066,1.553,-2.023,-1.175,1.296,0.779,1.229,0.647,0.589,0.665,-2.246,-1.455
3.132,2.065,-2.11,0.329,-0.526,0.664,1.067,-0.408,-1.635,-0.014,-0.994,0.898,0.264,-0.601,-2.129
0.863,0.326,-3.311,1.146,-2.162,1.534,0.098,-0.213,1.279,-0.065,-0.399,-0.217,0.007,1.589,-0.476
1.002,1.113,-2.903,-0.499,-0.112,-1.173,-1.353,0.74,-1.267,2.705,0.237,0.87,1.16,-0.495,-0.025
1.926,1.378,-2.436,-1.034,-0.093,-1.235,1.601,-0.174,0.721,-0.534,0.974,-0.459,-1.258,1.002,-0.379
1.733,3.04,-1.75,-1.276,-1.207,0.877,0.262,1.531,-0.949,-2.3,-0.348,0.392,-0.149,2.051,-1.906
0.148,0.991,-3.539,-0.801,0.782,-0.796,-0.083,1.326,2.397,1.393,-0.027,-1.141,0.05,-0.003,-0.698
1.537,1.922,-1.965,0.643,0.814,-0.619,-0.317,0.394,-0.393,-0.201,0.585,-0.905,-0.098,0.267,-1.665
0.231,0.276,-3.643,0.259,0.407,-1.25,1.053,-0.652,0.391,1.448,1.623,1.802,0.434,-0.208,-2.172
1.173,2.331,-2.098,-0.711,0.035,0.706,-0.998,-1.765,0.896,0.754,0.826,-1.9,0.796,0.246,-0.29
1.138,2.516,-2.58,-1.981,0.762,-0.467,-1.7,-0.738,-0.924,0.169,-0.292,-0.829,-1.871,7.916,-1.117
-0.594,0.177,-4.182,0.146,-0.996,0.424,0.689,0.592,1.436,0.874,0.093,1.438,0.447,0.809,-1.353
1.672,0.864,-2.601,0.058,-0.501,0.201,1.416,-1.059,0.847,0.714,0.138,0.088,-0.54,-1.088,-0.208
2.344,2.376,-1.305,0.463,-1.259,0.267,0.339,0.676,-0.246,-0.533,-1.567,0.18,-0.369,-0.053,-1.313
1.728,1.116,-2.291,0.73,-0.912,-0.826,1.326,-1.04,0.716,0.551,-1.307,0.701,-0.69,0.277,-0.081
0.514,1.01,-2.939,-0.703,0.755,1.02,2.548,-1.041,0.952,1.196,0.255,0.975,-0.559,-0.2,-3.781
0.904,1.408,-2.728,-1.014,-0.135,0.955,0.585,-0.386,-0.75,0.906,1.593,-0.298,-0.654,-0.098,-0.289
1.528,0.691,-2.96,1.337,0.745,-0.999,-1.798,-0.296,0.634,1.797,-1.29,2.148,0.84,0.415,-2.791
1.226,1.692,-2.325,-0.846,0.866,0.092,-1.051,0.577,0.303,-0.52,1.049,0.437,1.097,0.263,-2.86
0.773,0.729,-3.142,2.432,-0.636,-0.031,0.021,-0.046,0.384,1.21,0.432,0.589,1.299,-2.686,-1.328
-0.399,0.3,-3.884,1.122,-0.574,-0.924,-1.007,-0.383,-1.111,0.981,-0.301,-0.292,-1.358,11.213,-3.38
2.91,1.863,-1.69,0.605,0.224,-2.474,-1.515,-0.225,1.331,-0.534,2.206,-0.331,-1.197,-0.144,-1.029
1.392,0.945,-2.189,-0.533,0.065,-0.657,-0.839,0.067,-0.399,0.023,-1.58,2.539,-0.257,1.697,-0.274
1.022,1.945,-2.354,-0.227,0.981,-0.628,1.196,-1.239,-0.175,0.365,0.209,-0.002,0.439,0.377,-1.909
1.689,1.64,-1.999,-0.34,-0.947,0.135,-1.47,2.228,-0.965,-0.531,0.969,0.049,-0.161,-0.261,-0.035
1.47,2.466,-2.353,0.475,-1.908,0.278,-0.184,0.583,-0.398,0.587,-0.107,-0.567,0.023,0.203,-0.568
1.614,1.606,-1.968,-0.265,0.415,1.067,1.31,-0.19,-0.708,-0.195,-1.127,0.08,-0.851,-0.522,-0.266
0.38,0.293,-3.697,-0.122,1.095,-0.479,-0.154,-0.419,1.599,0.681,1.384,0.227,0.23,-0.349,-0.671
1.301,1.422,-2.174,-1.062,-0.887,0.948,0.306,-1.727,0.959,-0.88,0.668,0.43,1.153,0.374,-0.829
0.693,1.169,-2.994,0.509,0.505,1.272,-1.719,1.438,0.885,-1.807,-0.374,-0.867,1.595,-0.197,-0.106
0.804,1.589,-2.717,-2.146,-0.252,1.577,-0.943,-0.482,1.271,0.896,-0.628,-0.121,-1.242,2.573,-0.178
1.048,2.601,-3.09,-0.45,-0.674,1.151,-1.544,-0.178,1.444,0.565,-0.871,0.138,0.249,-0.077,-0.313
1.889,2.739,-1.702,0.217,-0.413,-1.113,-2.581,-0.887,-0.804,-0.601,1.435,0.248,1.539,0.759,-0.725
0.946,1.108,-2.525,1.934,0.058,-0.525,-1.113,0.698,0.706,-1.637,1.167,-0.189,0.094,-0.204,-0.518
0.683,1.579,-3.051,0.388,0.647,0.489,0.369,-0.14,0.521,-0.782,1.116,0.513,-1.188,-0.225,-0.92
1.262,2.06,-2.497,1.586,-0.717,-1.752,-1.832,1.531,-0.438,1.799,-0.612,1.258,0.121,-1.639,-0.132
1.489,0.761,-3.034,-0.13,-1.255,-0.838,0.357,0.03,0.126,-0.064,-0.269,0.94,1.193,0.917,-0.223
1.922,1.42,-2.226,-0.449,-0.403,0.81,1.155,1.292,-0.2,-0.756,0.684,-1.35,-0.955,1.61,-2.554
0.844,1.936,-2.952,-0.057,1.107,0.515,1.457,0.297,-2.646,1.148,0.268,-0.387,-0.04,-0.93,-0.56
1.342,0.86,-2.818,-1.059,1.83,0.541,2.105,0.859,-0.358,1.634,0.342,0.099,-1.155,-1.036,-3.186
0.94,0.627,-2.859,-1.838,0.428,-1.157,0.465,0.3,1.079,0.238,-0.334,-1.865,0.3,3.993,-0.319
2.736,2.918,-3.189,0.311,-0.09,0.315,-0.208,1.632,0.325,-1.064,1.198,0.849,0.073,-5.38,-0.425
1.878,1.848,-4.287,-0.172,1.748,-0.688,0.621,-1.746,1.521,-1.186,-0.315,1.565,1.422,-0.316,-1.892
2.798,3.016,-6.337,-1.087,-1.27,1.552,-0.564,0.253,1.132,-0.485,0.361,2.248,-1.53,0.991,-1.077
3.528,3.216,-4.644,1.611,0.013,0.1,-0.155,1.086,0.401,-0.578,-1.992,1.122,-1.787,-1.861,-0.058
3.041,3.05,-4.112,-0.176,0.136,-1.443,-0.849,-1.356,0.327,1.547,-0.646,0.777,0.779,-0.94,-0.132
3.121,3.38,-4.436,0.894,0.054,-2.952,-0.46,0.603,-0.675,0.727,-0.563,2.31,0.083,-1.461,-0.626
3.525,3.407,-8.181,1.306,-0.073,0.106,0.55,0.663,-0.329,0.846,0.912,0.021,-1.324,0.069,-1.498
2.353,2.459,-4.756,-1.023,1.921,2.239,-0.269,-0.985,-0.469,0.124,0.511,-1.032,-0.289,0.232,-1.016
0.741,0.888,-4.965,-1.659,0.117,-1.203,0.444,1.244,-0.103,1.14,0.204,-0.483,0.703,2.95,-0.018
3.336,2.872,-3.988,0.655,0.579,0.636,0.213,1.061,-0.695,0.596,-0.467,0.074,-0.805,-2.717,-1.352
1.077,0.626,-4.92,-0.994,0.426,0.757,0.77,0.431,0.062,1.196,-1.077,-1.631,0.322,3.503,-0.548
2.933,2.81,-4.806,-0.525,-1.253,1.543,-1.469,-0.624,-0.13,0.284,-2.359,-0.607,3.415,0.895,-0.106
3.783,4.169,-7.302,0.957,-0.531,-0.238,-0.875,0.321,-1.417,-0.218,-1.339,1.146,1.438,0.294,-0.189
3.631,4.271,-4.418,0.787,0.386,-1.259,-0.831,-0.138,0.292,-1.692,-0.354,-1.344,0.591,0.939,-0.862
1.678,1.717,-3.786,-0.461,0.211,0.674,-0.389,0.153,-0.449,1.044,1.174,-0.878,-0.472,0.003,-0.218
2.405,2.523,-5.502,0.023,0.353,1.387,1.496,-0.43,-1.1,-1.442,0.44,-0.079,1.225,-0.323,-0.975
1.778,2.146,-4.335,-0.357,0.351,0.042,1.343,0.462,0.246,-1.511,0.07,1.765,0.369,-1.915,-0.454
2.489,1.98,-4.052,-1.113,-0.047,0.488,0.924,1.582,-0.453,0.226,-1.21,0.767,-0.187,-1.218,-0.174
2.742,2.503,-7.172,-0.308,-0.715,0.17,-0.493,0.038,-0.69,-0.243,0.579,-0.917,-0.355,5.162,-0.302
3.464,3.561,-4.902,2.086,0.465,2.156,-0.521,-0.605,-1.16,-0.216,-0.966,-0.1,0.084,-3.204,-0.14
1.825,2.288,-4.228,0.172,-0.034,-0.78,-0.743,0.654,0.559,-0.561,-0.064,2.488,-0.461,-0.006,-1.11
3.941,4.089,-7.102,0.852,-0.113,-0.47,0.802,0.785,-0.716,-2.523,-0.281,-1.163,0.777,1.16,-0.038
2.156,2.082,-3.034,0.128,-0.491,-2.056,0.768,-0.662,0.281,0.953,0.195,-1.348,2.391,-1.353,-0.009
3.058,2.841,-4.86,0.141,-0.324,-0.642,-0.323,-0.541,0.395,0.566,0.55,-1.894,0.549,0.629,-0.144
2.958,3.039,-3.466,0.91,-0.291,0.131,-0.027,0.727,1.162,-0.233,-0.75,1.593,1.018,-4.334,-2.436
2.972,2.737,-2.462,-0.442,0.234,-0.199,0.852,0.378,1.416,0.216,0.932,2.056,-0.568,-1.405,-6.718
3.368,3.191,-5.177,1.717,0.611,-0.084,0.225,0.554,-2.09,0.514,1.338,-0.387,0.631,-0.547,-3.863
2.193,2.006,-4.385,0.92,3.186,-1.23,1.666,-0.266,-0.529,-0.91,0.401,-0.443,-1.606,0.629,-1.632
2.049,2.238,-3.089,0.111,1.787,1.728,0.047,0.352,-1.69,-2.071,-0.343,-0.423,1.639,-1.31,-1.025
1.592,1.631,-4.104,-0.174,-0.261,2.193,1.285,-1.869,1.363,-1.132,1.033,-0.926,0.281,-0.902,-0.01
3.302,3.599,-7.177,0.912,1.673,0.537,-0.383,-1.802,0.065,0.984,-2.171,-0.601,0.725,0.603,-0.265
1.179,1.487,-3.827,-1.561,0.589,1.336,0.11,-0.281,-0.138,-0.914,-0.002,0.016,-0.859,4.246,-1.381
1.808,1.587,-3.542,-1.386,0.352,-0.229,0.112,0.261,-1.113,0.087,0.544,-0.135,0.572,1.097,-0.015
1.845,1.726,-4.203,-1.129,-1.895,1.731,-0.139,1.233,-0.349,-0.492,0.881,1.984,0.114,0.413,-1.722
2.844,3.082,-4.885,-1.053,0.018,-0.55,-0.092,0.78,-0.284,-0.093,-0.766,0.708,1.887,-0.091,-1.505
