1.464,0.289,0.041,-0.83,0.759,0.127,0.366,0.103,0.686,-0.012,-0.952,-0.911,0.604,-1.085,1.378,-0.032,0.984,-1.095,-0.186,-1.697
0.196,-1.526,-2.256,0.549,0.118,-0.065,1.267,-0.858,0.823,0.85,1.06,0.656,-0.74,-0.409,-0.194,1.245,-0.63,0.418,1.032,-1.537
0.675,0.796,0.718,0.761,0.85,0.198,1.652,-0.19,0.63,-1.399,-0.944,-0.522,0.442,0.076,-1.67,-0.818,-1.645,1.019,-0.584,-0.046
1.004,4.925,-6.622,0.314,0.603,0.753,0.048,1.877,0.501,-0.114,-1.304,-0.278,-0.14,-1.69,0.311,-0.841,-0.119,0.681,1.077,-0.986
0.007,2.134,-1.401,-0.572,-1.465,0.214,0.907,0.338,0.881,1.041,-1.366,-0.071,1.092,0.626,-1.003,-0.288,0.19,0.223,0.43,-1.916
1.556,0.076,-0.401,-1.319,-0.314,-0.266,0.647,-0.15,1.099,-0.749,0.116,-0.839,0.089,-1.158,0.905,3.797,-1.729,-0.708,0.191,-0.843
1.292,5.213,-6.108,1.098,0.421,-0.256,-0.43,-0.902,0.871,0.199,0.749,0.058,-0.087,-1.281,-0.169,0.636,0.026,-0.645,-0.495,-0.187
2.144,-0.118,-2.175,-2.023,1.051,0.666,-0.057,1.393,0.01,-0.818,-0.959,-0.234,-1.1,1.523,-1.088,1.221,-0.096,1.558,2.07,-2.968
4.051,0.415,-5.963,0.821,-1.492,-1.023,-1.004,1.394,0.335,-0.484,0.872,0.426,0.19,0.196,-1.877,1.569,0.024,0.31,1.98,-0.741
0.368,1.342,0.264,1.298,-0.912,0.061,-0.008,1.459,-0.304,-1.823,0.007,-1.261,0.521,0.529,0.359,-2.724,-0.181,1.25,0.659,-0.902
0.391,0.859,0.654,-0.246,-0.193,0.07,-1.271,-0.403,-0.686,1.052,0.566,-0.76,0.841,2.211,-0.132,-0.696,-1.663,-0.349,-0.198,-0.046
2.252,-0.386,-3.395,0.082,1.211,0.314,0.264,-0.262,0.811,0.297,-0.899,-0.097,-0.467,-0.306,0.426,1.802,-0.71,0.582,1.331,-2.851
0.507,-0.415,-0.553,0.117,-1.092,-2.961,-0.861,-0.621,0.904,1.182,0.786,0.397,-1.05,0.351,0.233,0.537,0.852,1.737,0.013,-0.063
3.266,1.008,-0.909,-0.239,-2.647,1.187,0.096,0.823,0.484,-0.349,1.342,-0.585,1.298,-3.315,-0.474,-0.583,0.804,-0.427,-0.488,-0.295
0.068,2.678,-3.001,-1.028,0.271,2.473,1.036,-1.552,-0.13,2.36,-0.192,-0.061,-0.156,-0.417,0.481,-1.75,-0.326,0.128,-0.777,-0.107
3.449,0.089,-5.139,0.259,-0.519,-0.766,1.444,1.587,-0.116,-1.774,0.044,-0.446,1.156,0.7,-0.111,0.852,-1.02,0.491,0.476,-0.657
2.664,-0.031,-3.257,0.31,-1.162,0.337,0.275,0.723,1.028,2.127,0.543,-0.358,0.568,-0.647,-1.232,0.556,0.312,-0.922,1.167,-3.001
0.576,0.251,0.262,0.528,1.041,1.156,1.867,3.258,-1.083,1.134,-0.699,3.05,0.428,-0.392,1.482,0.053,0.08,0.629,-12.538,-1.083
-0.288,1.125,-0.855,-0.063,-1.589,0.217,0.748,0.05,0.293,-0.628,-0.64,-0.651,-0.603,-1.46,-0.343,0.054,-0.278,1.092,3.838,-0.02
-0.676,1.059,-1.469,0.032,0.082,-0.214,1.455,1.093,0.731,1.155,1.302,-1.067,-0.099,-0.224,-0.319,0.661,-0.979,0.803,-0.485,-2.84
1.094,0.305,0.313,2.259,-1.295,0.188,-2.736,1.811,0.834,0.542,-0.664,-0.582,0.663,-1.358,0.389,-0.912,-1.083,1.457,2.552,-3.778
1.548,5.21,-4.731,0.186,1.594,0.124,1.292,-0.52,0.991,-0.206,0.145,-1.482,-0.413,-1.454,-0.556,-0.703,-0.299,-0.149,1.563,-2.137
2.815,-0.059,-3.949,0.84,-1.762,-2.756,-0.822,-2.344,-0.011,-0.071,-2.057,0.387,-1.834,-0.64,-1.126,0.162,-1.711,-0.266,15.611,-0.408
0.423,-0.527,-0.673,0.288,0.484,-0.301,0.705,-0.291,-0.347,1.006,-0.837,0.12,-1.512,1.544,-0.453,-1.633,0.617,-2.021,3.895,-0.486
-0.052,1.996,-1.749,-1.577,-0.305,2.269,-0.364,0.461,-0.296,0.559,1.311,0.371,-2.095,-0.034,-0.156,0.317,0.256,0.343,-0.063,-1.191
2.193,6.403,-6.408,1.159,-0.936,0.579,-0.046,-0.91,-1.151,0.617,-0.921,-0.098,-0.969,-0.51,-0.343,0.965,0.221,0.863,2.643,-3.348
4.629,0.47,-8.005,1.247,0.615,-2.594,0.262,0.925,0.436,-0.959,0.96,-2.001,0.524,0.672,1.363,0.957,0.971,-0.871,1.33,-0.93
0.837,4.765,-6.691,0.802,1.686,0.155,-1.98,-1.054,1.237,0.403,-0.314,0.753,-0.817,0.336,-0.428,0.814,1.559,-1.583,-0.031,-0.446
4.89,0.863,-7.125,0.365,0.946,-0.761,-1.13,-0.42,-0.435,0.365,0.897,0.439,0.764,-0.213,-1.468,-0.078,0.205,1.203,0.749,-0.055
0.921,0.014,-0.105,-0.743,-2.688,-0.237,-1.316,-0.415,-0.959,-0.196,0.309,-0.85,1.824,-0.108,1.296,-0.396,-0.46,1.517,2.825,-0.232
3.359,1.243,-0.484,0.299,1.335,1.008,0.736,0.73,0.969,-0.111,1.151,0.88,0.502,0.667,1.289,0.186,-0.647,0.727,-11.009,-2.83
0.289,3.327,-3.895,-0.773,-0.051,0.242,0.289,2.192,-0.654,-0.047,-1.943,1.79,1.323,-0.183,-0.223,-0.411,-1.625,0.948,-0.334,-0.261
-3.555,-1.582,-4.823,-2.123,-3.162,-0.835,-3.481,-2.47,-1.073,-1.453,-3.436,-1.395,-1.819,-1.769,-1.963,-2.636,-3.271,-1.926,42.897,-0.127
0.772,0.151,-3.22,-0.189,-1.027,0.957,-1.13,0.404,-1.159,-1.822,0.857,-1.681,-0.336,-0.595,1.015,0.472,0.085,-1.755,8.649,-0.448
1.651,1.933,-2.054,-0.874,0.265,-1.181,-1.398,1.041,-0.391,0.144,-0.992,0.001,0.075,0.179,0.159,0.179,-0.34,0.088,1.546,-0.032
0.893,1.137,-2.672,2.259,0.831,-1.603,-0.546,0.721,-0.645,0.055,0.559,0.516,-0.773,0.155,-0.127,-1.096,0.657,0.966,-0.065,-1.221
2.301,1.226,-2.389,-1.005,-0.23,2.42,-0.308,0.312,0.22,-1.541,0.598,-0.653,1.389,0.172,1.654,0.762,0.132,0.92,-1.963,-4.018
1.417,1.436,-1.844,0.087,-1.697,0.419,-2.491,-0.302,0.474,-0.036,-1.829,2.767,0.791,0.936,1.079,-0.461,0.008,-1.007,0.562,-0.308
-0.124,-0.15,-3.853,-0.013,0.239,-1.236,0.292,0.914,-1.229,0.892,0.75,-1.647,0.405,0.004,-0.101,-0.27,-2.021,-0.193,9.124,-1.783
0.779,1.658,-2.68,-1.713,0.108,0.934,0.067,-0.931,0.893,0.703,1.516,-0.046,0.417,0.527,0.363,-0.362,0.566,-1.923,-0.684,-0.191
2.79,2.829,-1.001,0.955,0.687,-0.724,-0.233,0.369,-0.966,-0.719,0.983,1.441,0.623,-0.594,1.451,-0.133,-0.601,0.123,-4.78,-2.5
0.949,0.957,-1.807,-0.742,-0.067,-0.541,1.028,-0.154,0.319,-0.639,0.37,-0.033,-1.143,-1.223,0.053,-0.892,1.831,-0.153,3.543,-1.656
1.047,2.053,-2.567,-0.517,-2.448,-1.336,1.939,0.396,-0.485,0.184,1.666,-1.06,-1.281,-1.277,-0.075,-0.401,-0.042,0.21,4.519,-0.526
1.137,1.413,-2.299,0.402,0.48,1.268,-0.336,-1.716,-0.534,-0.138,-0.554,-0.112,-0.817,0.4,-0.015,0.597,-0.208,1.814,-0.308,-0.473
-0.156,0.014,-3.76,-0.838,1.502,-1.047,-1.209,-0.587,-0.486,0.683,-2.238,0.487,-0.113,0.337,0.005,-0.188,-1.201,0.147,9.099,-0.451
0.193,1.631,-3.271,-0.456,-1.701,-0.825,0.395,-0.281,0.767,1.512,0.104,0.268,0.659,0.243,1.203,-0.553,0.749,-1.003,2.228,-1.861
1.412,1.163,-2.702,0.848,0.342,1.291,0.963,0.35,-0.941,0.133,-0.461,0.758,0.926,0.315,0.199,-0.098,-0.39,-1.105,-2.801,-0.203
1.561,1.181,-2.362,1.88,-0.654,-0.348,-0.889,-2.27,0.565,-0.98,0.653,0.067,1.727,0.761,-0.049,0.937,-1.556,-0.026,-0.116,-0.082
0.886,2.287,-2.515,-1.233,0.462,0.664,-0.179,-0.479,-2.321,-1.234,-1.07,-0.692,0.174,-0.349,1.01,2.737,1.871,2.211,-1.672,-0.558
1.242,1.192,-2.443,1.376,-0.573,-0.337,-0.262,0.637,-1.231,-0.011,0.211,0.657,-1.055,0.668,-1.121,2.022,-1.144,-0.466,1.217,-0.579
2.561,1.264,-2.293,0.227,-1.342,-0.025,0.015,-0.195,-1.198,-2.152,-0.059,1.514,0.204,0.289,-1.027,0.079,0.477,1.093,2.13,-1.563
0.796,1.785,-3.254,-0.064,1.218,0.779,1.036,-0.706,0.499,-0.53,0.553,-1.936,-1.018,0.636,-1.174,-0.967,1.522,0.197,0.673,-0.045
1.386,0.785,-2.543,-0.122,-1.949,0.061,1.513,-0.005,0.972,1.028,-0.443,0.781,0.035,-0.226,0.073,-0.83,0.484,-1.331,1.852,-1.521
0.973,1.525,-2.576,-0.159,0.849,0.441,0.662,0.243,0.533,-1.433,-0.509,-1.353,0.982,-0.195,0.051,-0.614,1.476,0.566,-0.37,-1.093
1.821,1.066,-3.004,-0.479,3.019,-1.414,1.29,0.616,0.339,0.342,1.335,-1.562,-0.299,0.58,-0.305,-0.612,1.602,-0.202,-3.266,-0.864
0.916,1.019,-2.779,1.59,-1.928,0.385,-1.518,1.199,0.073,0.591,-0.818,-0.625,0.091,1.743,0.322,0.428,-0.704,0.264,-0.114,-0.134
2.529,2.518,-1.101,-1.412,-1.184,-0.433,-1.452,1.09,1.065,-0.555,0.622,0.576,-0.61,-0.259,-1.196,-0.067,-0.237,-0.381,0.839,-0.351
1.933,1.39,-2.024,-0.941,-0.068,0.618,-0.117,0.491,-0.404,2.178,2.21,-2,1.067,0.906,-0.041,-0.522,0.594,-1.926,-0.651,-2.693
1.865,1.54,-1.814,-1.331,-0.152,-0.14,0.903,-0.631,0.112,0.25,0.941,0.741,-1.475,-1.893,-0.16,1.252,-1.585,1.963,0.498,-0.883
0.317,1.844,-3.443,0.481,-1.374,-0.346,0.153,-1.008,0.384,-0.865,0.566,0.471,0.857,-0.266,-1.828,0.188,1.655,-0.297,3.082,-0.571
1.159,2.044,-2.357,0.18,-0.924,0.915,0.292,-0.717,-1.5,0.365,-0.989,0.688,-1.15,-0.179,1.956,0.002,-0.224,1.954,-0.143,-1.373
1.018,1.671,-2.425,0.763,0.598,-1.332,0.214,-0.626,-2.54,-0.261,-1.703,0.872,0.4,0.536,0.059,1.273,-0.665,-1.796,3.997,-0.053
1.789,1.117,-2.321,1.044,0.037,0.054,-1.533,0.503,-0.14,-0.178,-1.129,0.892,-0.243,0.432,-0.316,-1.268,0.698,0.316,1.558,-1.313
0.198,1.239,-3.23,0.638,-0.754,-0.193,0.725,0.249,-0.314,0.761,0.488,-1.103,2.329,-0.24,-0.755,-0.856,0.517,0.97,0.264,-0.934
1.165,1.06,-2.349,-2.191,-1.433,0.837,-0.402,-1.022,0.163,-2.231,0.256,-0.807,-1.395,0.859,-0.089,-0.147,-0.969,-0.258,9.359,-0.406
1.062,0.537,-2.83,1.472,0.341,-0.635,-0.025,-1.269,-0.536,1.007,0.394,0.305,-1.086,0.415,1.003,-1.08,1.253,-0.398,0.681,-0.611
0.798,0.386,-3.236,0.561,-0.611,0.532,2.832,-0.85,1.026,1.279,-0.58,-1.052,0.503,-0.143,-0.223,-0.482,0.641,-0.421,-0.55,-0.41
0.065,-0.081,-3.501,-1.903,-1.012,-0.843,0.474,-2.173,-0.611,-2.723,-0.262,-1.625,-0.168,0.106,-0.566,-0.061,-1.488,-2.089,18.759,-0.299
1.644,0.481,-3.045,0.389,1.43,-0.284,0.903,-1.399,0.346,0.133,0.904,-0.971,1.115,1.414,-0.053,0.917,-1.331,0.427,-0.733,-2.286
1.653,1.992,-2.034,-0.962,-0.081,2.246,1.495,-1.082,0.901,0.247,-1.027,-0.698,0.134,1.351,-0.068,-0.235,-0.61,-0.404,-2.801,-0.017
1.051,0.991,-3.146,0.851,0.09,1.143,-0.589,1.586,-0.16,2.211,0.606,0.344,0.032,-0.743,-0.753,-1.457,-0.195,-0.918,-0.25,-0.697
1.314,1.887,-2.262,-1.194,-0.248,1.787,-0.095,0.979,0.51,-0.001,0.882,-1.763,0.293,0.017,1.829,-0.451,-0.405,0.46,0.326,-3.864
1.232,1.566,-2.643,-0.288,0.347,0.416,-0.158,-1.794,-2.093,-0.722,1.379,0.839,-0.292,1.335,-1.339,0.148,0.417,0.988,1.132,-0.469
2.23,2.422,-1.381,-0.136,1.233,2.436,0.148,0.411,0.47,1.057,-1.1,-0.266,1.458,1.207,0.903,-0.581,2.049,1.028,-13.482,-0.106
2.691,2.065,-1.711,-1.271,1.183,0.31,-0.137,-0.02,-0.356,-0.818,0.344,1.191,-2.225,-1.931,0.665,-0.605,0.138,1.636,0.04,-1.189
1.059,-0.028,-3.518,0.882,0.67,-0.713,0.107,0.314,0.294,-0.067,0.382,1.317,0.621,-0.078,-0.962,1.691,-0.693,-1.36,0.175,-0.092
-4.41,-4.36,-8.078,-5.549,-3.746,-4.69,-4.264,-2.534,-4.594,-3.726,-5.328,-4.099,-4.51,-3.994,-5.073,-6.51,-3.915,-5.063,87.617,-3.174
0.833,1.61,-2.642,0.128,-2.735,-0.496,-0.715,2.337,1.748,2.034,-0.408,-0.253,1.604,0.223,-1.432,-1.794,-2.271,-0.625,3.307,-0.452
0.629,0.122,-3.552,0.203,-0.422,-0.094,1.088,0.388,-0.173,-1.237,-0.342,0.597,0.291,2.713,-0.202,-0.259,0.159,0.275,0.062,-0.247
1.628,1.83,-1.901,0.026,0.386,0.902,1.433,-0.889,1.009,-2.103,-0.065,-0.22,-0.708,-0.072,-0.094,-0.195,0.46,0.273,-0.169,-1.53
0.713,1.118,-2.722,1.009,1.013,1.279,1.092,0.929,0.035,0.461,-1.015,0.616,0.71,0.04,2.138,0.005,-1.326,0.735,-6.13,-0.701
0.941,0.85,-2.379,0.326,0.432,-0.174,-0.763,0.583,0.817,0.517,0.093,0.928,0.413,0.194,-1.066,-1.39,1.029,-0.272,0.102,-1.182
0.95,0.417,-2.879,-0.616,-1.262,-1.3,-1.677,-1.708,-0.605,-2.312,-2.261,-2.142,-0.702,-0.612,-1.205,-0.892,-3.557,-1.184,23.86,-0.313
1.544,1.816,-2.129,-1.045,-2.176,0.116,-1.121,2.11,1.342,0.34,-0.748,1.309,-0.109,-1.468,0.611,0.515,0.804,1.841,0.72,-4.27
1.61,0.521,-2.886,0.203,0.126,-0.607,-1.687,1.683,0.266,-0.999,1.93,0.341,0.758,0.506,1.285,-1.39,1.488,1.578,-3.622,-1.104
2.072,1.118,-2.459,-0.337,-0.111,0.341,1.32,-1.905,-1.475,-1.618,-0.089,-0.361,0.329,2.004,1.09,-0.216,-0.786,-0.231,1.354,-0.041
1.021,0.387,-3.023,-0.586,0.804,1.442,-0.238,1.699,-0.505,-1.299,2.174,-0.956,0.688,0.902,-0.881,0.144,0.517,-1.08,-0.023,-1.185
1.039,0.945,-2.168,0.492,1.092,1.474,0.712,-0.638,-1.124,-0.916,0.369,0.072,-0.976,-0.89,0.415,0.274,-0.627,1.553,-1.088,-0.008
-1.469,-1.824,-5.472,-1.497,-3.139,-4.665,-1.579,-1.66,-4.24,-2.872,-3.918,-3.45,-4.552,-5.524,-3.195,-3.604,-3.64,-2.043,58.876,-0.533
2.275,0.726,-2.89,-0.801,-0.008,-0.005,-0.042,1.793,0.452,0.787,-1.028,-1.009,-1.613,-0.964,0.117,-1.88,0.126,-1.121,5.233,-0.149
-0.193,-0.247,-4.034,0.321,-0.288,-0.941,-0.546,0.716,-0.071,0.081,1.061,-1.026,-0.433,-0.013,-0.549,-0.076,0.802,-1.239,7.096,-0.423
0.869,1.668,-2.924,2.218,-0.875,0.393,-0.733,0.085,0.216,-0.481,0.354,-1.213,0.588,-1.629,1.17,-0.284,1.14,0.213,-0.15,-0.625
0.899,0.491,-2.719,-0.958,-0.687,0.548,1.602,-0.543,-0.629,0.797,0.09,-0.061,-0.126,0.846,0.503,0.509,0.548,0.089,-0.701,-0.497
-0.418,0.06,-4.265,0.848,-0.373,-0.378,1.367,-1.006,-0.317,2.243,-0.569,-1.68,0.853,1.623,1.218,-0.251,-0.621,-0.84,3,-0.492
1.618,1.908,-1.863,1.532,0.68,-0.425,0.413,0.839,0.176,-0.276,0.865,-0.064,-0.89,1.186,-1.47,-0.136,-0.018,0.217,-0.975,-3.316
1.645,1.438,-2.331,2.674,-1.175,-1.214,-0.365,-1.603,-0.788,-0.478,-1.755,0.38,-1.782,0.445,-0.081,2.907,0.602,0.317,2.017,-0.854
1.523,1.221,-2.099,0.316,0.059,-1.192,0.8,-0.211,0.429,-0.188,-1.32,0.568,1.043,-0.661,0.05,-2.011,0.674,1.121,0.43,-0.553
1.003,0.837,-3.025,1.309,1.852,-1.602,1.283,0.215,-1.063,-0.355,-0.113,0.66,-0.554,1.098,-0.458,-0.115,0.396,-0.055,-0.083,-1.229
1.43,2.276,-2.096,0.746,0.717,-0.766,0.233,0.035,0.313,-0.204,0.201,0.074,1.535,-0.144,-0.783,-1.721,1.429,-0.986,-0.839,-1.45
0.576,2.136,-3.415,1.138,0.508,0.567,0.869,-1.006,-1.034,-0.614,0.051,1.285,-1.037,0.441,-1.825,0.527,-0.322,1.243,0.24,-0.328
2.625,1.946,-1.478,0.125,-0.234,1.273,-1.584,-1.032,-0.134,-1.564,-0.248,-0.127,-0.448,0.992,0.003,1.012,-0.361,0.243,0.125,-1.133
1.729,2.423,-2.117,0.448,-1.845,2.647,1.825,0.509,0.898,1.371,0.619,0.321,0.63,0.833,0.057,0.487,2.007,-0.691,-11.591,-0.559
1.181,1.732,-2.221,-0.443,-2.582,-0.107,0.168,0.253,0.979,1.02,-0.25,0.257,1.139,-0.742,-0.156,-0.234,-0.777,1.452,-0.609,-0.059
0.365,1.013,-3.398,-0.693,-1.431,0.965,0.564,-1.583,0.075,-0.764,-0.28,-1.802,-1.038,-0.266,-2.212,0.155,-0.561,-0.19,11.504,-0.421
1.782,2.349,-1.665,-0.335,1.85,0.996,0.506,-0.357,0.422,-0.24,-0.222,0.895,0.012,0.967,1.198,0.519,0.807,1.837,-9.008,-2.313
1.019,0.912,-3.195,0.211,-0.515,1.152,0.808,0.349,-0.758,-1.698,0.481,1.069,-1.354,-0.059,1.022,0.991,-0.125,1.151,-1.24,-0.221
0.929,0.039,-3.452,-0.018,-1.4,0.241,0.366,-0.669,1.668,0.062,-1.787,1.074,0.66,1.422,-0.268,0.623,-1.443,1.905,0.44,-0.393
1.723,0.63,-2.909,0.118,0.517,0.296,1.206,-0.61,2,-0.118,0.862,0.268,0.832,1.298,1.482,-0.483,2.023,0.556,-9.501,-0.189
1.159,1.869,-2.203,-1.219,0.021,0.375,1.801,-0.643,1.198,-0.42,-0.22,0.037,-0.959,-0.418,0.604,0.073,-1.761,0.08,0.803,-0.178
