3.145,3.688,-0.125,-6.329,-0.379
3.534,4.325,-0.097,-7.758,-0.005
1.768,2.085,-2.2,-0.614,-1.038
1.9,1.567,-1.918,-1.116,-0.433
0.827,1.662,-2.513,0.492,-0.469
0.253,-0.787,-4.299,5.491,-0.658
0.43,1.357,-3.22,2.07,-0.638
1.508,1.577,-1.885,-0.88,-0.32
6.588,4.912,0.648,-11.494,-0.654
1.407,0.778,-2.729,1.084,-0.54
0.944,1.122,-1.942,0.516,-0.64
1.687,2.299,-1.548,-1.378,-1.06
1.033,0.621,-3.289,2.268,-0.633
1.603,1.612,-1.827,0.425,-1.813
1.838,2.103,-1.705,-2.189,-0.047
2.054,1.83,-1.761,-2.094,-0.028
1.73,2.076,-1.424,-2.203,-0.179
2.708,0.828,-3.325,0.41,-0.621
-0.596,-1.784,-5.486,7.869,-0.002
1.381,0.83,-3.14,1.233,-0.303
1.633,1.128,-2.641,0.228,-0.349
0.958,1.342,-2.598,0.803,-0.505
-47.19,-47.817,-51.302,147.649,-1.34
1.921,2.168,-1.8,-0.775,-1.514
0.343,1.056,-2.944,2.009,-0.464
2.077,0.746,-2.94,0.802,-0.685
1.392,2.049,-2.198,-0.643,-0.6
1.33,1.538,-2.391,0.443,-0.92
1.001,1.436,-2.248,1.585,-1.773
1.913,2.582,-1.95,-2.197,-0.348
1.746,1.323,-2.378,0.841,-1.532
1.49,2.567,-2.686,0.653,-2.024
1.197,1.342,-1.95,2.09,-2.68
2.367,2.533,-6.892,2.611,-0.619
1.865,2.35,-3.26,0.107,-1.062
1.388,1.507,-8.406,5.568,-0.056
13.488,13.401,4.864,-31.298,-0.455
2.149,1.667,-5.113,1.486,-0.189
2.511,2.637,-3.999,-1.099,-0.051
1.053,1.392,-4.23,1.959,-0.173
2.662,2.749,-3.286,-0.188,-1.937
3.207,3.032,-5.162,-0.282,-0.795
2.684,2.632,-4.289,0.497,-1.524
2.93,2.557,-3.855,0.373,-2.005
3.906,3.991,-7.43,1.172,-1.64
3.552,4.018,-3.169,-2.349,-2.051
2.92,2.651,-4.584,0.595,-1.581
1.39,1.705,-4.05,2.343,-1.388
2.956,2.782,-4.733,0.122,-1.128
4.619,4.474,-7.88,0.376,-1.588
1.312,1.207,-5.391,5.252,-2.379
2.165,1.677,-4.663,2.304,-1.483
1.77,1.829,-3.35,0.284,-0.533
4.029,4.4,-6.682,0.135,-1.882
2.113,2.095,-4.524,1.165,-0.85
2.592,2.658,-5.475,0.327,-0.102
2.777,2.598,-3.331,-1.051,-0.994
2.203,1.74,-3.37,0.798,-1.371
2.901,3.413,-4.263,-1.93,-0.12
1.814,1.874,-3.884,1.116,-0.921
3.017,2.997,-3.793,-0.204,-2.019
1.689,1.534,-3.836,1.205,-0.593
2.497,2.695,-4.071,-0.614,-0.507
2.355,2.244,-4.337,-0.169,-0.092
2.884,2.776,-5.437,-0.061,-0.162
3.291,3.295,-6.55,0.544,-0.58
2.346,2.381,-3.269,-1.223,-0.236
3.944,3.529,-6.324,-0.515,-0.635
2.768,2.577,-4.149,-0.293,-0.902
0.963,0.41,-4.483,4.77,-1.66
3.797,3.873,-1.905,-5.72,-0.046
1.395,1.747,-4.019,0.981,-0.103
2.661,2.773,-3.336,-0.853,-1.244
1.986,1.958,-3.292,0.073,-0.725
2.314,2.382,-5.146,0.886,-0.436
2.502,2.619,-5.18,0.295,-0.236
4.044,4.49,-8.399,1.505,-1.642
1.77,1.996,-3.318,0.63,-1.078
-1.645,-1.335,-7.925,11.832,-0.926
4.789,4.702,-8.779,2.314,-3.025
2.595,2.498,-5.387,1.574,-1.28
-6.906,-7.342,-13.475,29.224,-1.501
4.017,4.11,-6.982,1.1,-2.246
3.324,3.056,-5.097,-0.113,-1.17
4.424,4.559,-2.777,-4.326,-1.879
2.847,3.276,-6.927,0.914,-0.111
-1.24,-1.363,-6.79,10.322,-0.93
2.416,2.563,-4.148,-0.758,-0.073
6.102,6.338,-9.485,-2.716,-0.24
2.332,2.546,-5.51,1.734,-1.102
2.682,2.374,-5.283,0.649,-0.422
2.123,1.679,-3.376,0.207,-0.634
8.249,6.582,-13.468,-0.184,-1.178
8.155,6.023,-13.081,2.692,-3.788
8.286,5.526,-13.566,0.809,-1.055
7.014,3.557,-15.821,5.797,-0.547
8.528,6.233,-13.689,2.661,-3.732
9.114,5.435,-13.424,-0.523,-0.602
7.992,4.652,-13.454,1.884,-1.074
8.962,6.078,-13.591,-0.346,-1.104
7.654,5.21,-14.41,1.841,-0.295
9.576,5.711,-13.241,-1.885,-0.161
8.071,5.3,-15.055,2.02,-0.336
8.039,6.473,-13.885,0.128,-0.755
8.317,5.525,-13.334,-0.347,-0.161
9.401,5.357,-13.38,-0.503,-0.875
8.268,5.658,-14.19,1.787,-1.524
9.457,6.352,-12.83,-2.595,-0.384
7.717,3.624,-14.882,3.591,-0.05
8.76,5.871,-13.467,0.115,-1.28
8.527,6.279,-13.441,-0.818,-0.548
8.674,5.705,-13.086,0.581,-1.873
8.729,5.708,-13.121,-0.297,-1.018
8.273,5.86,-13.016,-0.701,-0.416
8.285,6.391,-13.03,-0.802,-0.844
8.319,6.117,-14.579,0.968,-0.826
9.396,5.408,-13.427,-0.001,-1.376
8.794,5.844,-13.548,-0.288,-0.802
9.068,6.024,-13.387,-0.195,-1.509
8.985,5.251,-13.768,0.139,-0.607
8.404,6.21,-14.432,0.112,-0.294
57.626,54.185,34.591,-145.062,-1.339
7.772,5.252,-14.131,1.999,-0.891
8.922,4.878,-14.172,0.965,-0.593
6.746,3.653,-15.635,5.813,-0.577
9.081,5.888,-13.845,0.291,-1.415
8.806,5.971,-13.422,-0.123,-1.233
8.496,5.613,-13.327,0.095,-0.877
8.835,6.096,-13.891,-0.699,-0.34
8.799,5.903,-13.612,-0.703,-0.388
9.754,6.792,-13.304,1.001,-4.243
9.168,5.944,-13.405,0.962,-2.668
8.639,5.495,-13.861,1.993,-2.266
8.368,5.237,-14.37,1.917,-1.152
9.845,5.884,-13.44,-2.013,-0.276
8.815,4.636,-14.418,1.345,-0.378
8.086,6.283,-13.51,0.681,-1.539
8.285,5.114,-12.942,-0.401,-0.055
7.85,5.282,-13.633,0.631,-0.129
8.964,5.575,-13.767,-0.462,-0.309
9.229,5.045,-13.817,0.089,-0.547
7.259,4.627,-14.943,3.722,-0.665
9.671,6.791,-12.658,-2.036,-1.769
9.246,6.424,-12.957,-2.651,-0.062
8.827,6.246,-12.565,-0.033,-2.476
8.959,5.391,-13.083,-0.167,-1.099
8.453,6.141,-14.397,0.246,-0.443
8.168,5.148,-14.132,1.165,-0.35
9.048,5.995,-13.281,0.611,-2.374
9.142,4.957,-14.066,0.167,-0.2
9.306,6.035,-12.847,0.909,-3.403
4.587,8.041,-13.965,1.605,-0.268
8.515,11.265,-11.058,-8.482,-0.24
6.597,6.731,-14.127,1.323,-0.524
5.124,8.736,-12.859,0.178,-1.179
6.369,8.98,-13.058,-1.658,-0.632
4.521,8.132,-15.217,3.789,-1.226
6.151,8.733,-13.796,-0.014,-1.074
5.638,9.084,-13.548,1.224,-2.397
5.576,8.35,-13.127,-0.205,-0.595
12.06,15.098,-7.958,-18.226,-0.973
4.218,7.883,-14.819,2.894,-0.176
0.054,2.874,-19.08,16.581,-0.429
6.352,8.48,-14.41,1.556,-1.978
7.033,8.734,-12.466,-3.219,-0.083
4.912,8.711,-14.195,0.752,-0.18
6.372,9.377,-13.731,-0.72,-1.297
6.579,8.588,-13.606,-1.544,-0.017
5.662,9.278,-13.162,-0.739,-1.039
6.138,10.755,-12.118,0.803,-5.579
5.954,9.445,-13.339,0.899,-2.959
6.4,9.913,-12.979,-3.078,-0.256
4.604,7.398,-14.831,3.124,-0.294
5.669,8.783,-14.402,0.233,-0.282
6.918,9.583,-12.53,-2.456,-1.514
5.552,8.679,-13.276,1.372,-2.328
4.057,6.62,-15.811,5.283,-0.149
-43.208,-40.121,-61.137,144.683,-0.217
6.066,8.053,-14.001,0.02,-0.139
5.45,8.8,-14,0.232,-0.483
5.672,8.295,-13.699,-0.241,-0.027
13.467,19.831,-13.97,-18.924,-0.404
13.113,6.749,-20.688,1.387,-0.561
13.337,13.337,-25.855,0.199,-1.019
13.65,13.65,-25.541,0.507,-2.266
