1.095,1.413,-2.639,-0.611,0.582,-0.457,0.817,0.424,-0.035,0.267,-0.853,0.299,0.109,0.114,-0.523
7.802,7.922,4.249,5.951,3.184,4.206,4.047,6.043,5.327,5.219,5.58,4.312,6.607,-68.706,-1.744
0.276,0.839,-3.22,-1.173,0.977,0.709,0.801,-0.766,0.409,0.195,-1.507,-1.015,0.178,4.662,-1.366
11.555,10.901,7.487,8.937,9.964,11.585,11.459,10.459,10.845,11.382,10.239,10.025,9.226,-133.02,-1.045
0.902,0.85,-2.744,-0.175,1.491,1.63,-0.332,-0.113,0.734,-0.732,-1.029,0.027,0.718,-0.039,-1.189
1.407,1.695,-2.15,-0.235,-0.617,0.551,-0.532,-0.264,-0.422,0.781,0.26,0.177,0.683,-1.214,-0.121
1.636,0.959,-2.813,1.38,0.695,0.651,-0.876,0.827,-0.523,0.798,-0.745,-0.337,-0.072,0.636,-2.217
0.658,1.268,-2.605,-0.407,0.093,-0.907,-0.74,-1.324,-0.025,-0.405,-0.907,0.29,-1.3,6.585,-0.275
1.483,0.623,-2.995,0.077,-1.445,-0.913,-0.279,0.774,-0.808,0.493,0.188,0.296,0.023,5.076,-2.593
0.624,-0.295,-3.614,0.191,-0.409,2.642,-0.91,0.43,-0.785,0.715,0.886,0.784,0.051,0.875,-1.182
0.399,1.394,-3.008,-0.295,0.39,1.177,-1.255,0.919,-0.013,0.554,0.393,0.307,0.944,-0.382,-1.523
1.14,1.236,-2.543,0.92,0.46,-1.027,0.163,0.048,1.11,-0.925,0.084,-0.449,-0.492,0.519,-0.242
1.982,1.451,-2.01,0.071,-1.078,-1.197,-0.753,0.014,-0.233,-0.039,0.954,0.045,0.77,1.221,-1.197
1.026,1.672,-1.975,0.73,-1.217,-0.228,-1.859,1.09,1.382,1.028,-0.005,-0.414,0.298,-0.826,-0.701
1.301,1.428,-1.968,0.855,1.615,1.026,2.645,0.669,2.755,0.261,-1.127,0.966,1.421,-11.191,-0.656
2.396,2.047,-1.31,-2.059,-0.547,-1.972,-0.121,1.42,0.752,-1.479,-0.624,0.863,0.847,0.013,-0.225
0.812,1.453,-2.651,0.224,0.159,0.662,2.733,-1.87,-0.468,0.779,-0.602,-1.091,-0.574,0.451,-0.015
0.778,0.979,-2.751,1.271,0.738,1.588,0.181,-0.424,1.562,-0.727,-0.819,0.668,-1.073,-1.605,-0.367
2.226,2.157,-0.857,-0.573,-0.913,1.137,0.706,-1.918,0.588,-1.537,-0.375,0.011,1.178,-1.601,-0.229
1.758,0.864,-2.832,-1.312,-1.507,-0.01,0.161,-0.239,1.012,-1.341,-0.994,2.275,2.555,-0.342,-0.049
1.683,1.819,-2.09,1.304,0.53,0.041,0.444,-0.805,-0.672,-0.978,-0.36,-0.423,0.884,-0.908,-0.468
0.406,0.774,-3.277,-0.73,0.203,0.997,2.208,2.164,-0.903,-2.961,0.214,-0.153,0.307,0.989,-0.239
0.382,0.855,-3.03,0.525,-0.471,0.256,-0.134,-0.926,0.012,0.762,1.135,0.153,0.748,0.546,-0.814
1.116,1.897,-2.594,0.754,-0.329,-0.005,-1.653,-0.08,0.31,1.186,-1.62,0.063,0.762,0.408,-0.216
1.089,1.917,-2.312,-0.442,1.766,-1.569,-1.412,0.4,0.009,-2.131,-0.308,0.152,1.962,2.098,-1.22
1.746,1.821,-2.161,-0.702,0.964,0.417,-0.214,-0.872,0.143,0.86,-0.443,-0.185,-0.419,0.924,-1.878
0.025,0.959,-3.351,-0.128,-0.116,0.62,-2.886,-0.094,0.049,-0.693,1.469,1.392,1.299,1.597,-0.142
1.616,1.631,-1.739,-2.662,0.98,-0.463,-0.374,0.502,0.067,-0.254,1.502,0.44,-0.013,-0.794,-0.439
1.28,2.597,-2.384,0.005,1.237,2.347,0.088,0.019,-0.142,-1.496,2.092,-0.697,-0.878,-3.701,-0.368
1.489,1.697,-2.127,-0.542,-0.513,-2.288,-0.132,-0.798,2.141,0.392,1.174,0.834,-0.749,0.91,-1.488
1.997,1.663,-2.242,-0.515,0.936,0.176,-0.104,0.562,-1.248,0.345,-0.619,1.726,1.576,-2.747,-1.506
1.447,2.149,-2.074,-0.11,-1.11,1.484,-0.131,1.29,0.819,0.736,1.599,-1.376,0.74,-3.494,-1.97
2.54,1.513,-1.94,-0.957,-1.88,0.012,0.617,0.021,-0.817,0.082,-1.106,1.911,0.858,-0.391,-0.464
-0.376,0.465,-3.829,0.007,-0.652,-0.982,-0.304,-0.859,-1.293,-2.9,-2.19,-2.044,-0.374,15.361,-0.032
1.647,0.642,-2.761,0.117,-0.125,0.679,-1.08,-1.078,-0.049,-0.528,1.626,0.496,0.147,2.195,-1.93
2.452,2.738,-1.172,0.088,0.092,-0.647,0.453,-0.818,-0.982,-0.099,0.629,0.8,1.243,-3.819,-0.959
1.036,0.681,-2.754,0.222,-1.284,0.599,0.607,0.074,0.65,-1.951,0.779,0.388,0.594,0.579,-0.22
1.548,2.446,-1.79,-0.246,1.178,0.174,-1.821,0.557,-0.904,0.941,-1.612,-0.999,1.478,-0.898,-0.054
0.667,0.741,-2.995,0.767,-0.053,1.827,0.52,0.68,-0.63,-0.319,0.394,-0.419,-0.516,-0.024,-0.639
1.476,1.356,-2.551,-1.27,-0.82,0.488,1.149,1.227,-0.816,1.204,0.121,-0.177,-0.527,-0.249,-0.611
0.805,1.149,-3.133,1.963,-0.718,0.356,0.152,1.818,-0.831,-0.113,-0.338,-1.261,1.189,-0.836,-0.203
0.487,0.254,-3.214,0.987,-1.738,0.038,2.091,-0.449,0.406,-1.322,-0.439,1.222,1.043,0.799,-0.165
0.743,1.539,-2.881,-1.037,-0.246,1.411,0.082,-1.396,-0.573,0.772,1.39,0.066,0.181,2.123,-2.173
0.861,2.619,-3.744,-0.874,0.696,0.376,-1.859,0.287,0.185,0.129,0.297,0.89,0.472,0.041,-0.377
0.907,0.588,-2.707,1.547,-0.739,1.2,1.042,0.671,-0.247,1.335,2.352,0.405,2.022,0.43,-8.807
1.288,1.173,-2.765,0.865,0.027,0.719,-0.298,0.868,-0.917,-1.67,0.037,0.519,-0.382,0.947,-0.41
1.591,1.536,-2.398,-0.124,0.199,-1.435,-0.782,-0.067,1.625,-2.733,-0.092,-0.157,-1.801,5.706,-1.067
1.897,0.928,-2.948,0.703,0.873,-1.038,1.049,-0.628,-0.991,1.123,-1.085,-0.319,0.52,1.528,-1.611
0.758,0.449,-3.218,0.61,0.951,1.079,0.446,1.288,-0.997,0.56,0.542,1.989,-0.649,-1.402,-2.406
2.084,1.765,-1.884,0.164,1.099,1.831,-0.292,0.639,0.128,0.224,-0.289,-1.338,1.294,-4.318,-1.107
1.908,1.032,-2.526,0.164,-1.47,-1.055,0.281,1.766,0.043,-0.392,-0.402,1.386,-1.321,0.829,-0.243
1.525,0.888,-2.661,0.381,-0.622,-0.622,-0.94,-0.704,1.417,-0.617,-0.831,0.115,-0.524,3.286,-0.091
1.416,1.468,-2.342,0.74,-0.805,-0.486,-0.679,1.74,0.554,-1.226,0.139,-0.315,0.291,0.318,-0.814
1.32,1.368,-2.472,-0.127,-0.933,0.447,-0.8,-0.958,0.382,-0.947,1.072,-1.02,1.366,2.182,-0.88
0.706,1.247,-2.958,0.13,-1.077,0.067,1.804,1.407,-0.483,1.312,0.549,0.795,-2.372,-0.72,-0.409
1.525,0.907,-2.83,-0.112,0.578,-0.072,1.422,-0.362,-1.145,-1.643,1.27,0.414,0.46,-0.316,-0.095
0.416,1.107,-3.066,0.524,1.689,0.555,-0.67,0.583,-0.341,0.286,0.622,0.232,0.841,0.796,-3.574
1.945,1.643,-1.914,0.373,-0.227,-0.779,-0.824,0.228,0.527,-0.964,0.114,0.03,0.957,-0.454,-0.655
1.237,1.126,-2.422,-0.156,-0.394,-1.438,0.641,-0.355,-0.161,0.819,1.374,-0.719,0.069,0.698,-0.319
3.417,1.827,-2.199,-0.689,-0.724,-0.753,0.836,0.199,0.752,-0.448,-1.404,0.711,-0.9,-0.554,-0.072
1.269,2.928,-2.76,0.542,-1.464,0.404,-0.064,-0.172,-0.452,1.309,0.472,-2.049,0.664,-0.276,-0.35
1.676,1.999,-1.806,1.46,0.484,2.271,-2.495,-0.563,0.434,-1.062,-0.748,1.317,-2.046,-0.186,-0.733
1.417,1.719,-1.923,-0.977,0.158,-1.051,-0.136,2.286,0.043,0.592,-0.334,-1.896,0.559,-0.164,-0.294
0.974,0.796,-2.616,-0.619,0.159,-0.99,0.538,-0.401,-0.066,-1.007,1.31,1.611,-0.553,1.813,-0.951
0.11,-0.164,-3.669,-2.137,1.714,-0.202,-0.605,0.312,0.434,-1.314,-0.08,0.817,1.098,3.961,-0.276
2.12,1.952,-1.364,1.596,-0.624,-0.005,-0.862,-0.251,0.481,-0.367,-1.045,-0.825,0.071,0.156,-1.032
2.102,2.795,-1.561,0.472,-1.087,-0.627,0.463,-0.659,-0.637,-1.227,0.658,0.971,-0.236,-0.99,-0.436
1.756,3.503,-2.254,0.037,0.611,-0.118,0.143,0.132,0.687,-0.695,0.631,0.006,-0.598,2.462,-6.306
1.09,1.409,-2.478,-0.045,0.144,1.787,-0.699,-1.101,-2.296,2.015,0.547,0.797,-0.536,-0.286,-0.348
1.49,2.168,-1.94,-1.499,-0.037,-0.046,-1.166,0.54,1.505,-0.415,-0.345,1.208,1.174,-0.947,-1.692
2.481,2.59,-1.278,-1.86,0.872,-0.93,-0.407,0.126,-0.22,-0.791,1.311,-1.443,0.387,0.031,-0.87
2.162,1.576,-1.952,0.975,0.754,1.087,0.98,-0.992,-1.69,0.68,0.193,-1.239,-0.588,-1.65,-0.296
2.405,3.579,-1.253,0.765,-0.161,0.812,-0.835,-1.377,-1.615,1.446,1.029,-0.38,-0.778,-1.751,-1.885
2.651,2.18,-1.715,0.546,-1.411,0.178,-1.584,0.852,1.693,0.076,-0.882,0.732,0.06,-1.947,-1.428
1.345,1.251,-2.504,-1.464,0.889,0.121,1.274,0.332,0.969,-0.709,0.074,0.981,-0.404,-1.48,-0.673
2.211,1.55,-1.77,2.196,-1.369,-0.887,0.646,0.299,0.451,0.656,0.176,0.53,0.537,-3.502,-1.724
0.616,-0.369,-4.216,-0.509,1.423,1.043,-0.544,-0.835,1.309,-1.859,-0.304,-1.025,0.903,5.02,-0.651
-2.795,-2.897,-6.337,-1.154,-3.645,-3.144,-5.543,-4.533,-3.986,-4.903,-2.507,-4.19,-3.633,51.18,-1.914
1.16,1.855,-2.355,-0.177,-1.802,1.347,0.914,-0.19,0.164,-0.732,0.044,0.46,-1.055,0.578,-0.211
1.369,1.497,-2.158,-0.425,-1.126,0.946,-0.305,-1.208,0.237,-0.294,1.043,0.505,-0.507,0.988,-0.563
1.955,2.073,-1.925,0.117,0.633,0.004,-0.651,1.216,-1.002,0.738,-0.286,-0.912,-0.77,-0.22,-0.971
1.309,1.058,-2.267,0.625,-1.014,1.667,0.165,0.324,0.342,-0.977,0.731,-1,-1.286,1.27,-0.95
2.516,1.518,-2.101,2.598,-0.414,1.088,1.448,-0.866,0.114,-1.36,0.36,0.152,0.75,-4.858,-0.945
1.158,1.424,-2.191,1.208,0.234,0.243,-1.007,-0.287,1.581,0.938,-1.164,-0.026,-1.767,1.73,-2.074
2.009,0.905,-2.664,0.275,-1.638,1.504,-0.179,3.297,0.46,-1.379,0.67,0.793,0.847,-4.827,-0.074
1.178,1.242,-2.738,-0.306,-0.313,0.836,0.155,0.331,-0.9,1.218,-0.407,-0.984,0.478,0.31,-0.097
1.231,1.806,-1.991,0.787,2.377,-1.632,1.029,0.356,-0.117,-1.165,1.693,-0.567,-1.368,0.021,-2.461
0.855,1.176,-2.877,-1.811,1.512,0.918,-0.633,0.173,-1.323,-0.337,0.663,0.334,0.592,0.984,-0.227
